"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"MEM","MEM vs. DEN","03/17/2018","W","48","111.0","104.4","6.5","63.6","1.91","16.3","36.0","64.4","51.4","12.1","48.8","54.1","90.50","56.9"
"CLE","CLE @ CHI","03/17/2018","W","48","118.8","114.7","4.0","56.8","1.92","18.8","26.5","70.0","48.5","13.5","58.0","59.5","95.50","52.5"
"SAS","SAS vs. MIN","03/17/2018","W","48","128.6","108.6","20.0","65.3","6.40","23.0","34.0","62.2","47.8","5.5","54.2","57.3","92.00","62.1"
"DAL","DAL @ BKN","03/17/2018","L","48","114.0","122.6","-8.6","61.0","2.50","18.7","30.2","77.8","52.0","10.8","51.1","54.0","93.00","44.7"
"MIL","MIL vs. ATL","03/17/2018","W","48","114.0","109.3","4.7","75.6","2.58","21.1","19.6","76.1","47.8","11.2","54.1","61.0","107.00","56.0"
"MIN","MIN @ SAS","03/17/2018","L","48","108.6","128.6","-20.0","56.4","1.38","16.9","37.8","66.0","52.2","17.2","52.5","56.2","92.00","37.9"
"PHX","PHX vs. GSW","03/17/2018","L","48","105.8","119.2","-13.4","56.4","1.16","16.2","22.0","74.5","47.4","18.4","54.3","57.5","103.50","42.4"
"GSW","GSW @ PHX","03/17/2018","W","48","119.2","105.8","13.4","58.0","2.07","20.1","25.5","78.0","52.6","13.5","59.5","61.3","103.50","57.6"
"WAS","WAS vs. IND","03/17/2018","W","48","113.5","107.4","6.2","72.5","2.07","22.1","16.7","75.5","50.6","14.6","60.8","64.8","95.50","57.6"
"NYK","NYK vs. CHA","03/17/2018","W","48","122.8","99.0","23.8","49.0","3.00","17.1","27.8","75.4","53.0","7.9","55.0","57.4","101.50","60.8"
"ATL","ATL @ MIL","03/17/2018","L","48","109.3","114.0","-4.7","59.0","1.21","16.4","23.9","80.4","52.2","17.8","52.9","60.1","107.00","44.0"
"BKN","BKN vs. DAL","03/17/2018","W","48","122.6","114.0","8.6","58.1","2.50","19.5","22.2","69.8","48.0","10.8","59.5","61.7","93.00","55.3"
"LAC","LAC @ OKC","03/16/2018","L","48","110.8","117.5","-6.7","50.0","0.91","14.9","38.3","66.7","53.1","22.5","55.2","58.8","102.50","43.4"
"BOS","BOS @ ORL","03/16/2018","W","48","95.8","86.5","9.4","51.6","0.84","12.0","38.2","79.2","58.3","19.8","43.3","48.8","96.00","55.5"
"OKC","OKC vs. LAC","03/16/2018","W","48","117.5","110.8","6.7","65.2","2.14","20.0","33.3","61.7","46.9","13.6","54.8","58.4","102.50","56.6"
"BKN","BKN @ PHI","03/16/2018","L","48","119.6","123.7","-4.1","62.5","2.08","17.9","35.3","70.4","53.3","12.4","53.4","57.5","97.00","46.7"
"GSW","GSW vs. SAC","03/16/2018","L","48","102.2","107.7","-5.5","61.8","1.75","16.9","24.5","66.0","45.5","13.2","49.4","52.3","91.00","45.7"
"PHI","PHI vs. BKN","03/16/2018","W","48","123.7","119.6","4.1","69.8","6.00","21.1","29.6","64.7","46.7","5.2","51.6","56.4","97.00","53.3"
"SAC","SAC @ GSW","03/16/2018","W","48","107.7","102.2","5.5","69.4","1.79","18.8","34.0","75.5","54.5","15.4","51.8","54.2","91.00","54.3"
"MIA","MIA @ LAL","03/16/2018","W","48","96.8","93.8","3.0","63.9","2.09","17.2","27.1","71.7","46.7","11.6","43.6","45.9","96.00","49.2"
"LAL","LAL vs. MIA","03/16/2018","L","48","93.8","96.8","-3.0","68.8","1.10","16.8","28.3","72.9","53.3","20.6","48.0","53.1","96.00","50.8"
"ORL","ORL vs. BOS","03/16/2018","L","48","86.5","95.8","-9.4","41.2","0.93","11.6","20.8","61.8","41.7","15.6","42.0","45.2","96.00","44.5"
"DAL","DAL @ TOR","03/16/2018","L","53","111.7","116.2","-4.5","52.1","2.08","18.4","20.0","66.0","44.2","11.7","56.0","58.1","94.19","46.9"
"TOR","TOR vs. DAL","03/16/2018","W","53","116.2","111.7","4.5","60.5","1.86","17.7","34.0","80.0","55.8","13.3","52.7","58.3","94.19","53.1"
"IND","IND vs. TOR","03/15/2018","L","48","104.2","112.8","-8.6","42.5","2.13","13.4","26.8","55.6","39.6","8.4","46.8","49.3","94.50","41.3"
"PHX","PHX @ UTA","03/15/2018","L","48","85.4","111.5","-26.1","43.8","0.64","10.7","25.0","72.6","50.0","21.4","42.8","47.0","103.50","30.5"
"PHI","PHI @ NYK","03/15/2018","W","48","116.8","110.0","6.8","70.7","2.07","19.1","37.9","76.1","54.8","13.9","53.3","55.7","100.50","51.3"
"CHI","CHI @ MEM","03/15/2018","W","48","113.3","111.1","2.2","65.7","1.53","17.6","22.4","67.3","45.5","15.3","53.1","58.7","98.50","48.8"
"NYK","NYK vs. PHI","03/15/2018","L","48","110.0","116.8","-6.8","57.8","2.00","19.1","23.9","62.1","45.2","13.0","54.6","56.4","100.50","48.7"
"DEN","DEN vs. DET","03/15/2018","W","48","117.6","110.8","6.9","60.5","1.63","18.6","27.3","76.5","53.7","15.7","57.6","61.7","102.00","53.0"
"MEM","MEM vs. CHI","03/15/2018","L","48","111.1","113.3","-2.2","71.1","1.80","19.0","32.7","77.6","54.5","15.2","51.1","56.1","98.50","51.2"
"POR","POR vs. CLE","03/15/2018","W","48","114.1","107.1","7.0","60.5","3.71","18.4","30.9","90.7","57.1","7.1","51.0","54.1","98.50","56.6"
"DET","DET @ DEN","03/15/2018","L","48","110.8","117.6","-6.9","68.2","2.73","20.8","23.5","72.7","46.3","10.8","55.4","56.8","102.00","47.0"
"CHA","CHA @ ATL","03/15/2018","W","48","125.2","113.6","11.7","65.2","3.00","21.4","14.3","77.8","47.6","9.7","62.6","64.4","103.00","55.3"
"ATL","ATL vs. CHA","03/15/2018","L","48","113.6","125.2","-11.7","71.4","2.50","20.8","22.2","85.7","52.4","11.7","55.6","57.7","103.00","44.7"
"CLE","CLE @ POR","03/15/2018","L","48","107.1","114.1","-7.0","41.5","1.55","14.3","9.3","69.1","42.9","11.2","58.1","58.8","98.50","43.4"
"SAS","SAS vs. NOP","03/15/2018","W","48","97.0","92.1","5.0","43.2","1.45","11.9","30.2","72.2","49.6","10.9","40.9","45.6","101.00","51.7"
"TOR","TOR @ IND","03/15/2018","W","48","112.8","104.2","8.6","57.1","0.95","14.9","44.4","73.2","60.4","22.3","51.9","58.0","94.50","58.8"
"HOU","HOU vs. LAC","03/15/2018","W","48","109.8","103.2","6.6","57.1","1.82","15.0","36.8","63.6","50.0","12.0","45.6","50.4","92.50","56.0"
"LAC","LAC @ HOU","03/15/2018","L","48","103.2","109.8","-6.6","36.4","1.78","12.7","36.4","63.2","50.0","9.7","47.4","47.8","92.50","44.0"
"UTA","UTA vs. PHX","03/15/2018","W","48","111.5","85.4","26.1","69.0","4.14","19.5","27.4","75.0","50.0","6.7","49.5","52.2","103.50","69.5"
"NOP","NOP @ SAS","03/15/2018","L","48","92.1","97.0","-5.0","50.0","1.13","13.4","27.8","69.8","50.4","15.8","43.3","47.9","101.00","48.3"
"MIA","MIA @ SAC","03/14/2018","L","53","113.3","116.0","-2.7","63.4","1.73","17.3","32.8","78.4","54.1","14.3","50.5","55.0","95.55","47.1"
"ORL","ORL vs. MIL","03/14/2018","W","48","124.8","114.7","10.0","70.5","1.72","21.1","33.3","72.5","54.2","17.8","60.9","64.9","101.50","53.7"
"GSW","GSW vs. LAL","03/14/2018","W","48","113.6","103.9","9.7","56.8","1.19","17.9","30.0","82.4","59.3","20.4","58.0","62.7","102.50","55.8"
"BOS","BOS vs. WAS","03/14/2018","L","58","107.8","108.7","-0.9","62.5","1.76","19.0","25.9","67.3","46.8","14.8","54.5","56.8","95.17","49.8"
"LAL","LAL @ GSW","03/14/2018","L","48","103.9","113.6","-9.7","63.2","1.71","17.8","17.6","70.0","40.7","13.7","52.4","55.0","102.50","44.2"
"SAC","SAC vs. MIA","03/14/2018","W","53","116.0","113.3","2.7","47.9","2.09","16.7","21.6","67.2","45.9","10.4","55.3","58.6","95.55","52.9"
"MIL","MIL @ ORL","03/14/2018","L","48","114.7","124.8","-10.0","57.1","2.55","19.7","27.5","66.7","45.8","10.8","55.1","56.6","101.50","46.3"
"WAS","WAS @ BOS","03/14/2018","W","58","108.7","107.8","0.9","63.0","1.45","18.0","32.7","74.1","53.2","17.4","53.6","57.2","95.17","50.2"
"PHX","PHX vs. CLE","03/13/2018","L","48","94.7","115.2","-20.5","44.7","0.94","11.3","35.5","82.6","55.6","15.9","41.8","48.1","112.50","37.9"
"DET","DET @ UTA","03/13/2018","L","48","81.4","113.4","-32.0","46.7","0.78","11.4","22.6","64.1","40.2","18.6","40.6","44.7","97.00","27.5"
"CHI","CHI vs. LAC","03/13/2018","L","48","105.0","113.1","-8.2","60.5","2.89","17.8","33.9","79.5","53.4","8.9","46.0","49.3","100.00","44.8"
"LAL","LAL vs. DEN","03/13/2018","W","48","105.7","97.2","8.5","50.0","1.18","14.3","25.9","82.4","53.3","16.0","52.8","55.4","106.00","50.6"
"CHA","CHA @ NOP","03/13/2018","L","48","108.5","112.3","-3.8","48.9","1.57","15.8","22.0","69.8","46.6","13.2","52.2","56.0","106.00","46.8"
"ORL","ORL @ SAS","03/13/2018","L","48","75.8","113.7","-37.9","57.1","0.76","12.9","25.9","70.2","46.5","22.1","38.4","41.9","95.00","24.5"
"DEN","DEN @ LAL","03/13/2018","L","48","97.2","105.7","-8.5","68.4","1.30","18.4","17.6","74.1","46.7","18.9","51.7","54.6","106.00","49.4"
"DAL","DAL @ NYK","03/13/2018","W","48","113.4","101.0","12.4","55.0","1.83","16.4","29.4","73.8","49.5","12.4","52.8","56.7","96.50","54.7"
"UTA","UTA vs. DET","03/13/2018","W","48","113.4","81.4","32.0","69.0","1.21","20.7","35.9","77.4","59.8","24.7","63.8","63.9","97.00","72.5"
"WAS","WAS vs. MIN","03/13/2018","L","48","123.3","127.5","-4.1","61.9","2.36","19.7","37.2","61.9","49.4","12.2","56.1","59.7","90.50","48.4"
"PHI","PHI vs. IND","03/13/2018","L","48","99.0","102.0","-3.0","68.6","1.14","18.2","21.4","71.2","50.5","21.2","53.3","57.9","99.00","51.6"
"LAC","LAC @ CHI","03/13/2018","W","48","113.1","105.0","8.2","73.0","1.93","20.0","20.5","66.1","46.6","14.1","53.9","59.5","100.00","55.2"
"ATL","ATL vs. OKC","03/13/2018","L","48","113.8","125.3","-11.4","70.3","1.73","18.6","38.5","71.4","54.5","16.0","50.0","54.8","94.50","43.7"
"OKC","OKC @ ATL","03/13/2018","W","48","125.3","113.8","11.4","64.3","3.38","19.9","28.6","61.5","45.5","8.4","56.2","59.5","94.50","56.3"
"CLE","CLE @ PHX","03/13/2018","W","48","115.2","94.7","20.5","58.1","1.25","17.2","17.4","64.5","44.4","17.9","59.2","64.4","112.50","62.1"
"BKN","BKN vs. TOR","03/13/2018","L","48","106.3","123.4","-17.2","60.0","1.75","16.3","23.1","68.0","45.1","12.5","49.4","54.0","95.00","41.8"
"IND","IND @ PHI","03/13/2018","W","48","102.0","99.0","3.0","52.6","2.00","14.7","28.8","78.6","49.5","10.1","42.6","47.6","99.00","48.4"
"MIN","MIN @ WAS","03/13/2018","W","48","127.5","123.3","4.1","50.0","2.30","17.7","38.1","62.8","50.6","11.0","56.9","60.8","90.50","51.6"
"SAS","SAS vs. ORL","03/13/2018","W","48","113.7","75.8","37.9","60.0","1.85","18.0","29.8","74.1","53.5","13.7","53.0","57.4","95.00","75.5"
"TOR","TOR @ BKN","03/13/2018","W","48","123.4","106.3","17.2","61.4","2.45","19.7","32.0","76.9","54.9","11.7","54.4","57.9","95.00","58.2"
"NOP","NOP vs. CHA","03/13/2018","W","48","112.3","108.5","3.8","63.5","2.75","21.3","30.2","78.0","53.4","11.3","54.3","55.3","106.00","53.2"
"NYK","NYK vs. DAL","03/13/2018","L","48","101.0","113.4","-12.4","47.5","1.00","15.1","26.2","70.6","50.5","19.8","53.7","55.6","96.50","45.3"
"MIL","MIL @ MEM","03/12/2018","W","48","126.0","106.2","19.9","70.2","1.74","23.2","35.1","76.9","59.6","19.8","65.4","66.7","96.50","61.5"
"MEM","MEM vs. MIL","03/12/2018","L","48","106.2","126.0","-19.9","64.3","3.00","19.9","23.1","64.9","40.4","9.3","52.2","52.9","96.50","38.5"
"POR","POR vs. MIA","03/12/2018","W","48","117.3","100.0","17.3","60.5","1.77","17.4","25.0","77.8","52.9","13.3","54.2","59.8","98.50","58.7"
"OKC","OKC vs. SAC","03/12/2018","W","48","110.4","105.2","5.2","55.3","1.91","16.5","20.4","70.2","47.2","11.5","54.8","57.7","96.00","54.1"
"MIA","MIA @ POR","03/12/2018","L","48","100.0","117.3","-17.3","61.5","2.18","17.8","22.2","75.0","47.1","11.1","48.4","50.5","98.50","41.3"
"SAS","SAS @ HOU","03/12/2018","L","48","96.9","112.4","-15.5","60.6","1.54","16.0","17.3","71.1","42.3","13.5","47.5","51.0","96.50","40.1"
"SAC","SAC @ OKC","03/12/2018","L","48","105.2","110.4","-5.2","55.3","1.91","15.7","29.8","79.6","52.8","11.5","47.3","50.5","96.00","45.9"
"HOU","HOU vs. SAS","03/12/2018","W","48","112.4","96.9","15.5","61.5","1.41","18.2","28.9","82.7","57.7","17.5","56.9","60.5","96.50","59.9"
"NOP","NOP vs. UTA","03/11/2018","L","48","98.0","114.9","-16.8","68.3","2.15","19.9","23.1","57.1","40.7","12.9","47.3","50.1","101.00","45.6"
"NYK","NYK vs. TOR","03/11/2018","L","48","105.0","130.7","-25.7","52.5","2.10","15.9","20.0","66.0","42.3","9.9","49.4","53.8","101.00","39.3"
"TOR","TOR @ NYK","03/11/2018","W","48","130.7","105.0","25.7","68.1","2.91","21.6","34.0","80.0","57.7","10.9","59.1","63.5","101.00","60.7"
"HOU","HOU @ DAL","03/11/2018","W","48","111.7","86.3","25.4","53.8","1.91","17.1","17.4","65.6","44.9","11.7","56.5","58.2","94.50","59.6"
"PHI","PHI @ BKN","03/11/2018","W","48","120.0","98.0","22.0","66.0","3.30","22.3","32.0","70.4","51.9","10.0","57.4","58.3","99.50","66.6"
"DAL","DAL vs. HOU","03/11/2018","L","48","86.3","111.7","-25.4","81.8","2.70","18.9","34.4","82.6","55.1","10.5","37.8","40.2","94.50","40.4"
"CHI","CHI @ ATL","03/11/2018","W","48","127.7","122.0","5.7","64.6","6.20","21.2","26.9","83.7","52.6","5.0","57.7","60.6","100.50","51.1"
"UTA","UTA @ NOP","03/11/2018","W","48","114.9","98.0","16.8","60.0","1.41","16.2","42.9","76.9","59.3","16.8","47.9","54.2","101.00","54.4"
"SAC","SAC @ DEN","03/11/2018","L","48","106.1","132.7","-26.5","64.1","8.33","18.8","18.2","79.1","44.9","3.1","46.2","50.8","98.00","36.3"
"MIN","MIN vs. GSW","03/11/2018","W","48","110.1","103.0","7.1","61.4","2.70","19.1","27.8","69.6","49.1","10.1","49.5","52.3","99.50","53.4"
"CLE","CLE @ LAL","03/11/2018","L","48","109.7","122.1","-12.4","53.7","1.83","16.4","18.8","65.3","42.3","11.7","53.4","57.6","103.50","42.0"
"BKN","BKN vs. PHI","03/11/2018","L","48","98.0","120.0","-22.0","51.5","0.94","12.9","29.6","68.0","48.1","18.2","44.7","50.8","99.50","33.4"
"IND","IND @ BOS","03/11/2018","W","48","105.3","102.1","3.2","66.7","1.44","20.0","23.3","70.8","48.4","19.1","55.6","58.0","94.50","50.0"
"GSW","GSW @ MIN","03/11/2018","L","48","103.0","110.1","-7.1","59.5","1.69","15.8","30.4","72.2","50.9","13.0","46.2","51.4","99.50","46.6"
"DEN","DEN vs. SAC","03/11/2018","W","48","132.7","106.1","26.5","76.0","4.75","26.2","20.9","81.8","55.1","8.2","64.6","66.2","98.00","63.7"
"LAL","LAL vs. CLE","03/11/2018","W","48","122.1","109.7","12.4","62.5","2.31","19.9","34.7","81.3","57.7","12.5","56.8","60.6","103.50","58.0"
"BOS","BOS vs. IND","03/11/2018","L","48","102.1","105.3","-3.2","76.5","1.63","19.4","29.2","76.7","51.6","16.8","49.4","53.7","94.50","50.0"
"ATL","ATL vs. CHI","03/11/2018","L","48","122.0","127.7","-5.7","76.2","2.00","23.2","16.3","73.1","47.4","16.0","62.8","66.5","100.50","48.9"
"MIA","MIA vs. WAS","03/10/2018","W","48","127.7","102.0","25.7","51.9","2.70","20.0","17.5","82.6","52.3","9.9","64.8","66.3","100.50","61.9"
"MEM","MEM @ DAL","03/10/2018","L","48","82.5","120.0","-37.5","63.3","1.36","15.1","19.6","76.7","44.4","14.4","39.9","43.7","96.00","27.8"
"LAC","LAC vs. ORL","03/10/2018","W","48","114.1","107.1","7.0","41.5","1.13","13.5","25.0","75.0","52.3","15.2","57.1","62.6","98.50","55.8"
"DAL","DAL vs. MEM","03/10/2018","W","48","120.0","82.5","37.5","56.8","1.91","16.7","23.3","80.4","55.6","11.6","54.5","61.7","96.00","72.2"
"SAS","SAS @ OKC","03/10/2018","L","48","94.0","105.1","-11.1","65.0","1.73","19.5","14.6","73.1","45.0","15.0","52.3","52.8","99.50","45.0"
"ORL","ORL @ LAC","03/10/2018","L","48","107.1","114.1","-7.0","52.6","1.33","15.4","25.0","75.0","47.7","15.3","50.0","54.8","98.50","44.2"
"WAS","WAS @ MIA","03/10/2018","L","48","102.0","127.7","-25.7","64.7","1.47","16.9","17.4","82.5","47.7","15.0","48.7","55.5","100.50","38.1"
"CHA","CHA vs. PHX","03/10/2018","W","48","119.6","116.2","3.4","54.5","2.00","17.5","28.9","82.2","55.6","11.8","58.0","61.7","100.50","54.6"
"OKC","OKC vs. SAS","03/10/2018","W","48","105.1","94.0","11.1","61.5","1.60","17.6","26.9","85.4","55.0","15.2","51.8","54.4","99.50","55.0"
"PHX","PHX @ CHA","03/10/2018","L","48","116.2","119.6","-3.4","64.3","1.80","20.1","17.8","71.1","44.4","15.2","61.4","62.9","100.50","45.4"
"UTA","UTA @ MEM","03/09/2018","W","48","101.1","82.1","19.0","78.8","1.30","19.8","26.2","77.8","55.2","21.3","53.4","56.8","94.50","69.6"
"DEN","DEN vs. LAL","03/09/2018","W","48","126.3","117.2","9.1","71.4","2.50","21.7","20.9","64.0","44.1","12.1","59.6","65.0","99.00","56.0"
"MIL","MIL vs. NYK","03/09/2018","W","48","118.8","109.8","9.0","70.7","1.71","21.0","21.6","75.0","52.8","16.8","61.6","66.5","101.50","59.0"
"HOU","HOU @ TOR","03/09/2018","L","48","109.4","111.3","-2.0","37.5","1.07","12.5","24.4","66.7","45.6","14.6","54.9","57.6","96.50","49.4"
"NOP","NOP vs. WAS","03/09/2018","L","48","94.2","111.5","-17.4","60.5","1.53","17.7","8.9","71.7","42.9","14.6","50.0","53.9","103.50","40.9"
"DET","DET vs. CHI","03/09/2018","W","48","104.2","88.3","15.9","57.9","1.38","17.1","26.7","68.9","50.9","16.8","52.5","55.7","94.50","65.0"
"NYK","NYK @ MIL","03/09/2018","L","48","109.8","118.8","-9.0","51.1","2.18","17.3","25.0","78.4","47.2","10.8","51.5","53.8","101.50","41.0"
"LAL","LAL @ DEN","03/09/2018","L","48","117.2","126.3","-9.1","55.6","1.56","17.6","36.0","79.1","55.9","16.2","56.5","58.6","99.00","44.0"
"TOR","TOR vs. HOU","03/09/2018","W","48","111.3","109.4","2.0","53.7","1.29","16.5","33.3","75.6","54.4","17.5","57.1","59.2","96.50","50.6"
"GSW","GSW @ POR","03/09/2018","L","48","113.7","131.6","-17.9","52.6","1.67","16.1","23.3","61.7","43.3","12.6","56.4","61.0","95.00","44.4"
"CHI","CHI @ DET","03/09/2018","L","48","88.3","104.2","-15.9","57.6","1.36","14.4","31.1","73.3","49.1","14.9","40.3","42.6","94.50","35.0"
"POR","POR vs. GSW","03/09/2018","W","48","131.6","113.7","17.9","47.7","1.91","15.8","38.3","76.7","56.7","11.6","58.4","62.0","95.00","55.6"
"ATL","ATL @ IND","03/09/2018","L","48","89.7","113.1","-23.4","61.8","1.11","16.7","18.4","67.4","42.1","19.6","47.6","50.3","98.00","39.6"
"ORL","ORL @ SAC","03/09/2018","L","48","94.6","100.0","-5.4","51.5","1.21","14.8","12.8","68.1","40.4","15.1","48.1","51.7","93.50","44.8"
"WAS","WAS @ NOP","03/09/2018","W","48","111.5","94.2","17.4","73.9","2.83","22.2","28.3","91.1","57.1","11.5","52.6","55.3","103.50","59.1"
"LAC","LAC vs. CLE","03/09/2018","W","48","117.2","102.0","15.2","58.1","1.79","17.6","34.6","82.0","57.8","14.1","54.5","56.8","99.50","57.7"
"IND","IND vs. ATL","03/09/2018","W","48","113.1","89.7","23.4","46.7","1.31","15.7","32.6","81.6","57.9","16.2","57.1","58.7","98.00","60.4"
"CLE","CLE @ LAC","03/09/2018","L","48","102.0","117.2","-15.2","56.4","1.69","16.8","18.0","65.4","42.2","13.0","51.7","53.7","99.50","42.3"
"MEM","MEM vs. UTA","03/09/2018","L","48","82.1","101.1","-19.0","51.6","1.07","13.2","22.2","73.8","44.8","15.8","41.0","43.7","94.50","30.4"
"SAC","SAC vs. ORL","03/09/2018","W","48","100.0","94.6","5.4","66.7","1.33","18.2","31.9","87.2","59.6","19.1","48.8","52.5","93.50","55.2"
"CHA","CHA vs. BKN","03/08/2018","L","48","109.9","125.0","-15.1","46.3","1.46","14.6","24.4","69.6","47.3","12.9","50.6","56.5","100.50","42.6"
"PHX","PHX @ OKC","03/08/2018","L","48","83.7","111.7","-28.0","48.4","1.00","11.5","20.6","86.4","47.7","14.4","38.6","43.5","103.50","31.3"
"GSW","GSW vs. SAS","03/08/2018","W","48","108.9","107.0","1.9","73.2","3.00","20.3","30.4","71.7","50.5","9.9","47.4","52.3","100.50","53.0"
"SAS","SAS @ GSW","03/08/2018","L","48","107.0","108.9","-1.9","67.4","2.42","20.1","28.3","69.6","49.5","12.0","48.4","52.0","100.50","47.0"
"MIA","MIA vs. PHI","03/08/2018","W","48","103.8","96.1","7.7","61.9","1.63","18.3","24.0","81.5","53.8","15.4","55.1","55.7","103.50","54.9"
"BKN","BKN @ CHA","03/08/2018","W","48","125.0","109.9","15.1","63.8","2.50","20.8","30.4","75.6","52.7","12.0","57.1","61.5","100.50","57.4"
"OKC","OKC vs. PHX","03/08/2018","W","48","111.7","83.7","28.0","50.0","1.17","16.2","13.6","79.4","52.3","17.5","60.6","62.6","103.50","68.7"
"BOS","BOS @ MIN","03/08/2018","W","48","117.0","109.0","8.0","65.1","2.55","20.1","23.9","73.1","50.0","11.0","55.7","59.2","100.00","56.5"
"MIN","MIN vs. BOS","03/08/2018","L","48","109.0","117.0","-8.0","54.5","1.85","17.4","26.9","76.1","50.0","13.0","53.2","54.7","100.00","43.5"
"PHI","PHI @ MIA","03/08/2018","L","48","96.1","103.8","-7.7","82.4","1.56","19.9","18.5","76.0","46.2","17.5","48.3","52.0","103.50","45.1"
"IND","IND vs. UTA","03/07/2018","L","48","93.3","115.6","-22.2","35.3","1.00","10.1","33.9","75.6","51.5","13.3","40.3","44.0","90.00","34.5"
"HOU","HOU @ MIL","03/07/2018","W","48","113.4","103.1","10.3","56.4","1.38","16.7","29.2","79.2","54.2","16.5","56.1","58.6","96.50","54.6"
"CHI","CHI vs. MEM","03/07/2018","W","48","120.2","111.1","9.1","59.5","1.25","18.0","39.0","75.6","58.1","20.2","60.1","63.9","99.00","54.2"
"ORL","ORL @ LAL","03/07/2018","L","48","107.0","109.1","-2.1","73.8","1.94","22.0","25.0","80.4","53.3","16.0","57.1","57.9","99.50","48.2"
"MEM","MEM @ CHI","03/07/2018","L","48","111.1","120.2","-9.1","60.0","1.60","18.2","24.4","61.0","41.9","15.2","54.9","59.1","99.00","45.8"
"DET","DET vs. TOR","03/07/2018","L","53","113.3","116.3","-3.0","61.4","1.69","19.0","26.0","75.9","52.8","15.2","56.1","59.4","94.64","47.4"
"LAL","LAL vs. ORL","03/07/2018","W","48","109.1","107.0","2.1","62.8","1.93","20.0","19.6","75.0","46.7","14.1","55.1","57.9","99.50","51.8"
"DEN","DEN vs. CLE","03/07/2018","L","48","111.3","116.5","-5.2","52.4","1.05","15.9","40.4","82.6","61.3","21.6","54.7","57.5","97.00","48.4"
"TOR","TOR @ DET","03/07/2018","W","53","116.3","113.3","3.0","73.3","3.30","21.9","24.1","74.0","47.2","9.6","50.5","54.9","94.64","52.6"
"NOP","NOP @ SAC","03/07/2018","W","48","118.8","105.2","13.5","55.3","1.63","20.0","22.2","70.9","51.6","16.7","63.3","65.5","96.00","59.3"
"MIL","MIL vs. HOU","03/07/2018","L","48","103.1","113.4","-10.3","55.3","1.50","16.5","20.8","70.8","45.8","14.6","51.2","54.2","96.50","45.4"
"SAC","SAC vs. NOP","03/07/2018","L","48","105.2","118.8","-13.5","51.3","2.22","15.2","29.1","77.8","48.4","9.4","46.8","50.3","96.00","40.7"
"CLE","CLE @ DEN","03/07/2018","W","48","116.5","111.3","5.2","56.8","2.50","19.2","17.4","59.6","38.7","10.3","58.0","59.5","97.00","51.6"
"UTA","UTA @ IND","03/07/2018","W","48","115.6","93.3","22.2","73.2","2.31","23.1","24.4","66.1","48.5","14.4","58.1","59.7","90.00","65.5"
"POR","POR vs. NYK","03/06/2018","W","48","115.6","91.6","24.0","62.9","1.10","16.3","35.4","80.0","58.2","20.8","55.6","60.6","95.50","59.5"
"PHI","PHI @ CHA","03/06/2018","W","48","133.3","120.0","13.3","70.0","2.50","24.5","32.4","81.8","59.3","14.6","66.7","68.4","95.50","55.6"
"NOP","NOP @ LAC","03/06/2018","W","48","111.0","106.4","4.6","84.8","4.88","24.5","18.6","72.9","45.8","7.3","51.0","54.5","109.00","56.3"
"DAL","DAL vs. DEN","03/06/2018","W","48","111.3","101.9","9.4","55.8","1.50","16.9","23.5","76.8","51.4","15.1","56.1","58.9","105.50","54.1"
"GSW","GSW vs. BKN","03/06/2018","W","48","116.3","101.0","15.3","63.8","1.76","22.4","16.7","71.2","48.9","17.3","63.3","64.9","99.00","61.0"
"CHA","CHA vs. PHI","03/06/2018","L","48","120.0","133.3","-13.3","65.0","2.60","20.2","18.2","67.6","40.7","10.5","56.9","60.9","95.50","44.4"
"HOU","HOU @ OKC","03/06/2018","W","48","118.4","109.8","8.6","65.8","1.19","18.2","25.7","64.6","48.2","20.4","64.6","70.1","102.50","60.8"
"NYK","NYK @ POR","03/06/2018","L","48","91.6","115.6","-24.0","60.0","1.50","16.8","20.0","64.6","41.8","14.7","46.4","48.5","95.50","40.5"
"MIA","MIA @ WAS","03/06/2018","L","53","109.7","113.6","-3.9","61.9","1.73","17.6","33.9","72.5","50.0","14.6","49.5","53.4","93.28","46.2"
"OKC","OKC vs. HOU","03/06/2018","L","48","109.8","118.4","-8.6","39.1","0.90","13.1","35.4","74.3","51.8","19.6","55.9","57.2","102.50","39.2"
"BKN","BKN @ GSW","03/06/2018","L","48","101.0","116.3","-15.3","66.7","1.50","17.3","28.8","83.3","51.1","16.0","47.6","52.6","99.00","39.0"
"WAS","WAS vs. MIA","03/06/2018","W","53","113.6","109.7","3.9","62.5","1.32","18.0","27.5","66.1","50.0","18.4","58.8","63.7","93.28","53.8"
"ATL","ATL @ TOR","03/06/2018","L","48","90.9","109.3","-18.4","64.7","1.00","16.2","31.9","67.9","51.5","22.2","46.3","50.4","98.00","40.8"
"DEN","DEN @ DAL","03/06/2018","L","48","101.9","111.3","-9.4","60.5","1.64","16.3","23.2","76.5","48.6","13.3","47.3","51.7","105.50","45.9"
"LAC","LAC vs. NOP","03/06/2018","L","48","106.4","111.0","-4.6","54.3","1.92","16.7","27.1","81.4","54.2","11.9","50.0","52.5","109.00","43.7"
"TOR","TOR vs. ATL","03/06/2018","W","48","109.3","90.9","18.4","73.5","2.08","17.9","32.1","68.1","48.5","12.4","44.3","51.7","98.00","59.2"
