"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"ORL","ORL vs. PHI","11/27/2013","W","48","106.1","94.9","11.1","51.2","1.29","16.9","25.6","80.0","54.8","17.2","54.9","57.5","99.00","56.9"
"BOS","BOS vs. MEM","11/27/2013","L","48","100.0","108.7","-8.7","36.8","0.93","11.2","37.7","73.3","54.1","16.1","46.6","49.1","92.50","38.8"
"HOU","HOU vs. ATL","11/27/2013","W","48","122.8","91.3","31.5","58.1","1.92","19.7","26.3","77.8","54.2","14.1","64.1","64.8","92.00","66.8"
"MIA","MIA @ CLE","11/27/2013","W","48","96.9","86.6","10.3","65.7","1.53","18.7","7.9","71.4","45.7","15.3","51.4","57.2","97.50","64.8"
"OKC","OKC vs. SAS","11/27/2013","W","48","96.9","90.7","6.2","61.5","1.50","18.0","25.5","72.4","51.4","16.5","48.8","51.9","97.00","56.9"
"LAL","LAL @ DET","11/29/2013","W","48","108.2","103.0","5.1","66.7","1.41","17.8","26.5","54.8","42.3","17.3","53.8","56.9","98.50","53.8"
"MIA","MIA @ TOR","11/29/2013","W","48","91.8","86.5","5.4","66.7","1.20","18.8","19.5","74.5","50.0","20.4","53.3","55.1","97.00","56.8"
"ATL","ATL vs. DAL","11/29/2013","W","48","92.6","92.6","0.1","61.3","1.19","15.3","23.4","75.0","49.5","16.8","44.5","51.0","94.50","53.7"
"NOP","NOP @ PHI","11/29/2013","W","48","119.8","105.0","14.8","58.8","2.31","20.8","29.5","61.8","47.5","12.9","59.1","61.0","100.50","60.6"
"NYK","NYK @ DEN","11/29/2013","L","48","101.1","101.0","0.0","47.1","1.60","13.3","19.6","81.4","47.9","10.6","44.6","50.5","95.00","47.3"
"PHX","PHX @ UTA","11/29/2013","W","48","124.4","113.5","11.0","43.9","2.25","15.8","19.4","65.9","45.0","8.9","60.0","65.1","89.50","55.0"
"HOU","HOU vs. BKN","11/29/2013","W","48","121.3","101.1","20.2","79.5","1.94","23.5","19.4","67.3","48.4","17.0","65.5","68.8","94.00","60.4"
"SAS","SAS @ ORL","11/29/2013","W","48","116.0","94.8","21.2","57.1","1.26","19.0","23.5","84.4","58.2","20.2","60.5","65.3","95.00","61.6"
"DAL","DAL @ ATL","11/29/2013","L","48","92.6","92.6","-0.1","58.6","0.94","13.9","25.0","76.6","50.5","19.1","43.5","50.4","94.50","46.3"
"WAS","WAS @ IND","11/29/2013","L","48","82.0","103.3","-21.3","55.2","0.89","14.2","17.8","64.6","41.9","20.2","43.8","46.4","89.50","36.8"
"SAC","SAC vs. LAC","11/29/2013","L","53","102.1","108.3","-6.3","57.1","1.50","17.8","29.4","64.8","47.6","16.7","49.5","51.4","86.94","43.9"
"TOR","TOR vs. MIA","11/29/2013","L","48","86.5","91.8","-5.4","57.1","0.76","12.8","25.5","80.5","50.0","21.9","43.8","47.7","97.00","43.2"
"ORL","ORL vs. SAS","11/29/2013","L","48","94.8","116.0","-21.2","58.8","1.33","16.4","15.6","76.5","41.8","15.6","49.4","53.8","95.00","38.4"
"CHA","CHA vs. MIL","11/29/2013","W","48","102.2","84.4","17.8","57.1","1.11","15.3","40.4","73.7","57.8","20.0","46.2","49.7","90.00","60.2"
"PHI","PHI vs. NOP","11/29/2013","L","48","105.0","119.8","-14.8","66.7","1.47","18.9","38.2","70.5","52.5","19.0","52.2","51.9","100.50","39.4"
"DEN","DEN vs. NYK","11/29/2013","W","48","101.0","101.1","0.0","61.3","1.36","15.4","18.6","80.4","52.1","14.6","50.0","56.4","95.00","52.7"
"GSW","GSW @ OKC","11/29/2013","L","53","102.8","102.7","0.0","47.6","1.33","14.0","24.6","72.9","49.1","13.8","48.4","52.0","99.17","46.2"
"OKC","OKC vs. GSW","11/29/2013","W","53","102.7","102.8","0.0","44.4","1.33","11.3","27.1","75.4","50.9","10.9","42.4","51.1","99.17","53.8"
"IND","IND vs. WAS","11/29/2013","W","48","103.3","82.0","21.3","71.1","1.69","20.5","35.4","82.2","58.1","17.8","50.0","52.0","89.50","63.2"
"DET","DET vs. LAL","11/29/2013","L","48","103.0","108.2","-5.1","56.8","1.79","16.7","45.2","73.5","57.7","14.1","44.5","45.9","98.50","46.2"
"LAC","LAC @ SAC","11/29/2013","W","53","108.3","102.1","6.3","54.1","1.67","15.0","35.2","70.6","52.4","12.5","48.2","52.4","86.94","56.1"
"BOS","BOS vs. CLE","11/29/2013","W","48","104.0","87.8","16.3","68.4","1.44","19.4","22.7","69.0","49.0","18.2","57.2","58.9","98.50","70.7"
"CLE","CLE @ BOS","11/29/2013","L","48","87.8","104.0","-16.3","40.6","0.68","10.2","31.0","77.3","51.0","19.4","39.5","43.9","98.50","29.3"
"UTA","UTA vs. PHX","11/29/2013","L","48","113.5","124.4","-11.0","52.5","1.75","16.9","34.1","80.6","55.0","13.5","51.2","55.0","89.50","45.0"
"MIL","MIL @ CHA","11/29/2013","L","48","84.4","102.2","-17.8","60.7","1.70","14.0","26.3","59.6","42.2","11.1","36.3","40.9","90.00","39.8"
"BKN","BKN @ HOU","11/29/2013","L","48","101.1","121.3","-20.2","64.9","2.00","17.6","32.7","80.6","51.6","12.8","44.9","47.9","94.00","39.6"
"MEM","MEM vs. BKN","11/30/2013","L","48","100.0","109.0","-9.0","55.6","1.43","17.1","21.4","69.0","45.2","15.9","51.3","53.5","88.50","42.9"
"PHX","PHX vs. UTA","11/30/2013","L","48","118.2","125.8","-7.7","45.9","1.31","14.3","34.1","57.5","45.2","14.8","55.1","58.4","88.50","42.7"
"MIL","MIL vs. BOS","11/30/2013","W","48","102.2","96.6","5.6","77.8","2.15","21.4","28.9","75.5","54.1","14.4","51.3","53.0","89.00","59.9"
"ATL","ATL @ WAS","11/30/2013","L","48","102.0","110.2","-8.2","52.8","1.12","14.5","29.8","76.7","52.2","17.2","48.8","54.6","98.50","46.0"
"SAS","SAS vs. HOU","11/30/2013","L","48","100.0","105.7","-5.7","61.4","1.80","19.6","14.0","68.6","41.6","14.2","53.3","54.8","106.00","47.0"
"DAL","DAL vs. MIN","11/30/2013","L","48","116.5","120.4","-3.9","64.4","2.64","21.3","33.3","61.4","46.7","12.1","52.7","54.7","92.00","45.4"
"UTA","UTA @ PHX","11/30/2013","W","48","125.8","118.2","7.7","53.8","1.50","16.7","42.5","65.9","54.8","15.7","57.2","63.1","88.50","57.3"
"HOU","HOU @ SAS","11/30/2013","W","48","105.7","100.0","5.7","60.0","1.41","16.6","31.4","86.0","58.4","16.0","51.7","54.3","106.00","53.0"
"WAS","WAS vs. ATL","11/30/2013","W","48","110.2","102.0","8.2","63.2","1.50","18.3","23.3","70.2","47.8","16.3","56.4","59.2","98.50","54.0"
"CLE","CLE vs. CHI","11/30/2013","W","48","110.2","106.9","3.3","54.1","1.82","16.8","28.6","73.9","52.3","12.5","51.9","56.2","87.50","52.1"
"MIN","MIN @ DAL","11/30/2013","W","48","120.4","116.5","3.9","60.0","1.71","18.0","38.6","66.7","53.3","15.1","57.6","60.7","92.00","54.6"
"CHI","CHI @ CLE","11/30/2013","L","48","106.9","110.2","-3.3","79.5","3.10","24.0","26.1","71.4","47.7","11.5","51.2","52.5","87.50","47.9"
"BOS","BOS @ MIL","11/30/2013","L","48","96.6","102.2","-5.6","48.6","1.70","14.4","24.5","71.1","45.9","11.4","44.0","46.9","89.00","40.1"
"BKN","BKN @ MEM","11/30/2013","W","48","109.0","100.0","9.0","61.8","1.40","17.2","31.0","78.6","54.8","16.9","52.7","57.4","88.50","57.1"
"LAC","LAC vs. IND","12/01/2013","L","48","105.3","110.5","-5.3","52.8","1.58","15.0","28.6","57.4","43.7","12.6","46.3","52.3","95.00","48.2"
"TOR","TOR vs. DEN","12/01/2013","L","48","102.1","115.5","-13.4","51.4","1.29","13.5","35.2","62.2","47.5","14.6","44.8","49.8","96.50","39.1"
"NOP","NOP @ NYK","12/01/2013","W","48","119.8","113.8","6.0","57.9","1.83","18.2","31.0","61.4","46.5","14.0","55.8","59.1","86.50","50.3"
"DET","DET vs. PHI","12/01/2013","W","48","105.5","91.7","13.8","63.4","1.13","16.9","35.6","84.3","58.2","21.1","51.7","54.2","109.00","55.3"
"MIA","MIA vs. CHA","12/01/2013","W","48","108.8","107.7","1.1","52.8","1.36","16.7","10.3","68.2","41.0","15.4","58.0","61.9","91.00","53.4"
"GSW","GSW @ SAC","12/01/2013","W","48","113.9","113.0","0.9","52.4","1.22","16.4","25.6","65.8","44.4","17.8","60.4","62.7","100.50","49.9"
"POR","POR @ LAL","12/01/2013","W","48","116.3","110.2","6.1","73.7","2.15","19.4","35.8","77.6","55.9","13.3","48.9","55.9","98.00","51.9"
"IND","IND @ LAC","12/01/2013","W","48","110.5","105.3","5.3","64.1","1.56","17.7","42.6","71.4","56.3","16.8","48.3","52.3","95.00","51.8"
"DEN","DEN @ TOR","12/01/2013","W","48","115.5","102.1","13.4","65.9","1.93","20.6","37.8","64.8","52.5","15.5","56.3","58.7","96.50","60.9"
"LAL","LAL vs. POR","12/01/2013","L","48","110.2","116.3","-6.1","62.5","2.78","18.9","22.4","64.2","44.1","9.2","51.7","55.6","98.00","48.1"
"SAC","SAC vs. GSW","12/01/2013","L","48","113.0","113.9","-0.9","55.0","0.92","16.3","34.2","74.4","55.6","24.0","58.6","64.0","100.50","50.1"
"OKC","OKC vs. MIN","12/01/2013","W","48","114.1","105.1","9.0","53.1","1.73","19.5","19.5","69.6","48.5","15.2","61.5","62.1","98.50","55.3"
"MIN","MIN @ OKC","12/01/2013","L","48","105.1","114.1","-9.0","59.5","1.69","16.1","30.4","80.5","51.5","13.3","46.6","51.3","98.50","44.7"
"PHI","PHI @ DET","12/01/2013","L","48","91.7","105.5","-13.8","57.9","1.10","15.8","15.7","64.4","41.8","18.3","47.2","51.9","109.00","44.7"
"NYK","NYK vs. NOP","12/01/2013","L","48","113.8","119.8","-6.0","67.6","1.35","18.5","38.6","69.0","53.5","19.5","53.3","58.1","86.50","49.7"
"CHA","CHA @ MIA","12/01/2013","L","48","107.7","108.8","-1.1","45.7","1.07","13.4","31.8","89.7","59.0","16.5","48.7","55.5","91.00","46.6"
"ATL","ATL @ SAS","12/02/2013","L","48","102.0","106.3","-4.2","52.4","2.20","16.8","24.1","76.9","46.2","10.2","49.5","50.9","97.00","42.7"
"POR","POR vs. IND","12/02/2013","W","48","108.2","102.0","6.2","47.2","1.21","13.8","18.6","70.0","46.2","14.3","50.7","58.6","99.00","51.9"
"NOP","NOP @ CHI","12/02/2013","W","63","118.0","113.3","4.7","50.0","2.27","15.5","40.9","57.6","48.8","9.9","49.1","52.5","85.33","45.7"
"CHI","CHI vs. NOP","12/02/2013","L","63","113.3","118.0","-4.7","70.8","2.00","20.1","42.4","59.1","51.2","15.0","51.5","55.2","85.33","54.3"
"SAS","SAS vs. ATL","12/02/2013","W","48","106.3","102.0","4.2","64.3","1.42","20.5","23.1","75.9","53.8","19.8","57.7","59.7","97.00","57.3"
"WAS","WAS vs. ORL","12/02/2013","W","48","104.3","85.1","19.1","63.6","1.17","16.5","27.9","76.6","53.3","19.1","51.4","57.1","94.00","60.9"
"HOU","HOU @ UTA","12/02/2013","L","48","115.7","121.1","-5.4","45.0","1.80","15.1","28.3","74.4","49.4","11.2","53.6","56.1","89.50","46.2"
"UTA","UTA vs. HOU","12/02/2013","W","48","121.1","115.7","5.4","46.5","1.67","16.8","25.6","71.7","50.6","13.3","60.8","63.3","89.50","53.8"
"IND","IND @ POR","12/02/2013","L","48","102.0","108.2","-6.2","64.1","1.67","18.4","30.0","81.4","53.8","15.0","49.4","53.4","99.00","48.1"
"ORL","ORL @ WAS","12/02/2013","L","48","85.1","104.3","-19.1","46.7","0.82","11.8","23.4","72.1","46.7","18.1","40.9","46.9","94.00","39.1"
"GSW","GSW vs. TOR","12/03/2013","W","48","117.9","109.6","8.3","67.5","2.25","20.5","23.8","72.5","47.6","12.6","58.2","62.2","94.50","59.1"
"DEN","DEN @ BKN","12/03/2013","W","48","123.3","96.7","26.7","53.5","2.30","17.6","41.3","75.5","59.6","11.1","54.7","57.0","90.00","64.7"
"SAC","SAC vs. OKC","12/03/2013","L","48","104.4","106.6","-2.2","68.6","3.00","18.6","26.8","60.4","42.3","8.8","44.9","48.8","91.00","49.8"
"MEM","MEM vs. PHX","12/03/2013","W","48","122.2","101.1","21.1","56.5","2.36","19.8","34.9","65.4","51.6","12.2","57.7","59.0","90.00","61.4"
"ORL","ORL @ PHI","12/03/2013","L","58","110.6","110.5","0.1","59.6","1.40","18.2","28.3","55.6","42.1","17.7","53.2","57.8","93.93","50.7"
"BOS","BOS vs. MIL","12/03/2013","W","48","118.7","109.9","8.8","52.6","1.33","15.9","36.6","69.8","53.6","16.5","56.5","60.8","91.00","52.2"
"OKC","OKC @ SAC","12/03/2013","W","48","106.6","104.4","2.2","58.3","1.24","16.2","39.6","73.2","57.7","18.7","47.6","52.8","91.00","50.2"
"MIA","MIA vs. DET","12/03/2013","L","48","100.0","109.2","-9.2","52.8","1.00","14.5","31.3","52.4","41.1","19.6","49.4","52.6","97.50","41.9"
"CHA","CHA @ DAL","12/03/2013","L","48","89.1","97.8","-8.7","36.7","1.00","9.7","23.5","84.0","53.5","12.0","40.4","46.1","91.50","45.9"
"TOR","TOR @ GSW","12/03/2013","L","48","109.6","117.9","-8.3","42.5","0.89","13.9","27.5","76.2","52.4","20.2","57.1","60.6","94.50","40.9"
"BKN","BKN vs. DEN","12/03/2013","L","48","96.7","123.3","-26.7","50.0","1.36","12.7","24.5","58.7","40.4","12.2","41.3","48.4","90.00","35.3"
"PHX","PHX @ MEM","12/03/2013","L","48","101.1","122.2","-21.1","59.5","1.57","17.1","34.6","65.1","48.4","15.6","46.6","48.6","90.00","38.6"
"PHI","PHI vs. ORL","12/03/2013","W","58","110.5","110.6","-0.1","43.5","0.87","12.7","44.4","71.7","57.9","20.2","53.6","57.0","93.93","49.3"
"DAL","DAL vs. CHA","12/03/2013","W","48","97.8","89.1","8.7","48.5","1.78","13.9","16.0","76.5","46.5","9.9","45.1","49.7","91.50","54.1"
"MIL","MIL @ BOS","12/03/2013","L","48","109.9","118.7","-8.8","56.8","1.40","16.9","30.2","63.4","46.4","16.5","52.6","57.3","91.00","47.8"
"DET","DET @ MIA","12/03/2013","W","48","109.2","100.0","9.2","51.2","0.95","15.3","47.6","68.8","58.9","22.4","55.6","58.5","97.50","58.1"
"ATL","ATL vs. LAC","12/04/2013","W","48","116.3","105.4","10.9","66.7","2.15","21.4","27.9","73.9","51.7","14.1","58.5","60.1","92.00","55.0"
"PHX","PHX @ HOU","12/04/2013","W","48","99.0","90.7","8.3","47.2","0.85","13.5","26.1","59.6","44.7","20.4","52.5","55.5","97.50","59.5"
"MIL","MIL vs. DET","12/04/2013","L","48","99.0","105.0","-6.0","69.4","1.47","17.6","32.8","56.4","44.2","17.2","44.5","48.7","99.50","45.1"
"IND","IND @ UTA","12/04/2013","W","48","105.6","96.6","8.9","60.0","3.00","19.4","25.0","72.9","50.0","8.9","49.4","52.4","89.50","59.2"
"DET","DET @ MIL","12/04/2013","W","48","105.0","99.0","6.0","63.6","1.40","14.7","43.6","67.2","55.8","15.0","42.4","50.2","99.50","54.9"
"OKC","OKC @ POR","12/04/2013","L","48","108.3","113.3","-4.9","28.2","0.79","8.9","31.4","58.9","45.8","14.6","46.6","52.2","97.00","42.0"
"CLE","CLE vs. DEN","12/04/2013","W","48","106.5","95.7","10.9","54.1","1.54","14.6","45.5","71.9","58.9","14.1","43.4","48.2","92.00","58.5"
"NOP","NOP vs. DAL","12/04/2013","L","48","102.1","105.3","-3.2","55.3","1.31","15.1","42.9","80.8","61.1","16.8","44.1","48.2","95.00","47.7"
"HOU","HOU vs. PHX","12/04/2013","L","48","90.7","99.0","-8.3","41.9","0.57","9.8","40.4","73.9","55.3","23.7","40.3","45.7","97.50","40.5"
"UTA","UTA vs. IND","12/04/2013","L","48","96.6","105.6","-8.9","63.6","1.50","17.2","27.1","75.0","50.0","15.7","43.8","48.9","89.50","40.8"
"LAC","LAC @ ATL","12/04/2013","L","48","105.4","116.3","-10.9","56.4","1.83","17.6","26.1","72.1","48.3","13.0","49.4","52.8","92.00","45.0"
"POR","POR vs. OKC","12/04/2013","W","48","113.3","108.3","4.9","50.0","2.00","15.7","41.1","68.6","54.2","11.2","49.0","52.6","97.00","58.0"
"DAL","DAL @ NOP","12/04/2013","W","48","105.3","102.1","3.2","67.6","3.13","19.4","19.2","57.1","38.9","8.4","49.4","52.3","95.00","52.3"
"DEN","DEN @ CLE","12/04/2013","L","48","95.7","106.5","-10.9","75.0","2.45","20.1","28.1","54.5","41.1","12.0","42.4","45.0","92.00","41.5"
"LAC","LAC @ MEM","12/05/2013","W","48","109.8","88.0","21.7","57.9","1.47","17.5","28.6","69.4","50.5","16.3","54.4","57.4","92.00","62.9"
"MEM","MEM vs. LAC","12/05/2013","L","48","88.0","109.8","-21.7","55.2","0.94","13.1","30.6","71.4","49.5","18.5","39.6","45.8","92.00","37.1"
"BKN","BKN vs. NYK","12/05/2013","L","48","98.8","132.9","-34.1","37.9","0.69","9.6","43.5","64.7","52.5","19.0","42.5","47.9","84.50","23.3"
"NYK","NYK @ BKN","12/05/2013","W","48","132.9","98.8","34.1","54.5","2.00","20.2","35.3","56.5","47.5","14.1","67.5","69.0","84.50","76.7"
"MIA","MIA @ CHI","12/05/2013","L","48","98.9","120.2","-21.4","50.0","1.78","14.2","18.4","56.1","35.6","10.2","45.5","49.7","88.50","35.7"
"CHI","CHI vs. MIA","12/05/2013","W","48","120.2","98.9","21.4","64.9","1.41","18.5","43.9","81.6","64.4","19.1","56.8","60.7","88.50","64.3"
"MIL","MIL @ WAS","12/06/2013","W","53","107.9","102.9","5.0","57.1","1.50","16.8","34.6","70.9","53.3","15.8","48.9","52.7","91.92","50.3"
"UTA","UTA @ POR","12/06/2013","L","48","99.0","132.7","-33.7","43.6","1.00","12.5","38.2","55.0","45.3","17.2","44.1","48.3","98.50","34.0"
"NOP","NOP vs. OKC","12/06/2013","L","48","99.0","112.4","-13.4","57.6","1.19","13.9","38.3","75.0","53.0","16.7","39.2","46.1","96.50","38.8"
"CHA","CHA vs. PHI","12/06/2013","W","48","107.1","88.0","19.1","69.0","3.22","20.9","22.6","68.4","46.4","9.2","48.4","51.5","99.00","62.9"
"BOS","BOS vs. DEN","12/06/2013","W","48","116.5","107.7","8.8","58.1","2.50","19.7","28.6","64.4","47.1","11.0","55.4","58.3","91.00","59.1"
"HOU","HOU vs. GSW","12/06/2013","W","48","102.9","81.4","21.6","40.5","0.94","11.4","32.1","74.5","52.9","15.7","48.2","52.4","102.00","70.3"
"TOR","TOR @ PHX","12/06/2013","L","48","102.1","110.4","-8.3","42.9","1.50","12.1","26.9","58.0","42.2","10.5","43.1","49.5","95.50","45.2"
"ORL","ORL @ NYK","12/06/2013","L","48","92.2","133.0","-40.7","63.3","1.46","16.8","9.3","65.9","36.9","14.4","50.0","52.7","90.50","32.1"
"DEN","DEN @ BOS","12/06/2013","L","48","107.7","116.5","-8.8","32.4","0.79","9.3","35.6","71.4","52.9","15.4","48.1","54.6","91.00","40.9"
"GSW","GSW @ HOU","12/06/2013","L","48","81.4","102.9","-21.6","37.0","0.45","8.1","25.5","67.9","47.1","21.6","36.8","45.6","102.00","29.7"
"PHX","PHX vs. TOR","12/06/2013","W","48","110.4","102.1","8.3","43.2","0.94","12.1","42.0","73.1","57.8","17.7","50.6","55.2","95.50","54.8"
"ATL","ATL vs. CLE","12/06/2013","W","48","114.9","94.7","20.2","66.0","2.38","22.1","31.9","66.7","51.4","13.8","56.0","56.3","94.00","62.8"
"NYK","NYK vs. ORL","12/06/2013","W","48","133.0","92.2","40.7","56.8","2.27","19.4","34.1","90.7","63.1","12.1","63.3","66.2","90.50","67.9"
"LAL","LAL @ SAC","12/06/2013","W","48","111.6","104.2","7.4","58.5","2.00","18.3","26.1","58.8","43.3","12.6","54.7","56.4","95.50","51.0"
"CLE","CLE @ ATL","12/06/2013","L","48","94.7","114.9","-20.2","50.0","1.73","14.3","33.3","68.1","48.6","11.7","43.1","43.9","94.00","37.2"
"PHI","PHI @ CHA","12/06/2013","L","48","88.0","107.1","-19.1","56.8","1.31","15.4","31.6","77.4","53.6","16.0","43.5","45.0","99.00","37.1"
"OKC","OKC @ NOP","12/06/2013","W","48","112.4","99.0","13.4","51.3","1.43","15.9","25.0","61.7","47.0","14.4","55.2","60.4","96.50","61.2"
"POR","POR vs. UTA","12/06/2013","W","48","132.7","99.0","33.7","56.5","1.24","18.3","45.0","61.8","54.7","21.4","65.7","69.5","98.50","66.0"
"WAS","WAS vs. MIL","12/06/2013","L","53","102.9","107.9","-5.0","66.7","1.57","15.8","29.1","65.4","46.7","13.7","44.6","52.0","91.92","49.7"
"SAC","SAC vs. LAL","12/06/2013","L","48","104.2","111.6","-7.4","67.6","1.47","17.9","41.2","73.9","56.7","17.7","48.8","52.3","95.50","49.0"
"CHI","CHI vs. DET","12/07/2013","L","48","81.5","100.0","-18.5","56.7","1.31","13.4","32.8","70.2","49.1","14.1","35.0","38.8","92.00","41.7"
"GSW","GSW @ MEM","12/07/2013","W","48","125.6","94.3","31.3","54.5","2.18","18.8","43.2","61.1","53.1","12.8","54.5","57.3","86.50","63.4"
"MEM","MEM vs. GSW","12/07/2013","L","48","94.3","125.6","-31.3","41.9","1.30","10.8","38.9","56.8","46.9","11.5","37.6","43.3","86.50","36.6"
"BKN","BKN @ MIL","12/07/2013","W","48","109.8","101.2","8.5","47.1","2.00","14.5","31.8","68.8","51.1","9.8","49.3","53.5","81.50","56.8"
"SAS","SAS vs. IND","12/07/2013","L","48","111.1","122.0","-10.9","58.5","2.18","18.6","29.4","74.3","47.7","12.2","52.2","53.4","90.50","40.1"
"MIN","MIN vs. MIA","12/07/2013","L","48","82.0","102.0","-20.0","54.2","0.68","9.8","32.3","81.6","51.0","19.0","32.3","41.3","100.50","30.7"
"MIL","MIL vs. BKN","12/07/2013","L","48","101.2","109.8","-8.5","66.7","1.67","17.4","31.3","68.2","48.9","14.8","45.9","49.6","81.50","43.2"
"PHI","PHI vs. DEN","12/07/2013","L","48","98.9","109.6","-10.6","47.5","1.46","15.0","28.8","57.7","43.3","14.0","47.2","48.9","93.50","40.1"
"POR","POR vs. DAL","12/07/2013","L","48","109.3","112.5","-3.2","56.4","1.38","15.9","40.0","79.1","58.1","16.5","50.0","54.3","96.50","48.7"
"DAL","DAL @ POR","12/07/2013","W","48","112.5","109.3","3.2","56.5","2.17","20.0","20.9","60.0","41.9","12.5","57.5","58.8","96.50","51.3"
"SAC","SAC @ UTA","12/07/2013","W","53","108.7","99.0","9.7","66.7","2.60","17.7","32.2","68.4","50.0","9.7","43.1","50.6","93.28","59.3"
"DET","DET @ CHI","12/07/2013","W","48","100.0","81.5","18.5","44.1","0.83","12.4","29.8","67.2","50.9","19.6","50.0","53.1","92.00","58.3"
"LAC","LAC @ CLE","12/07/2013","L","48","86.3","91.7","-5.4","85.7","1.85","17.6","27.0","66.7","45.8","13.7","36.2","41.6","95.50","46.4"
"IND","IND @ SAS","12/07/2013","W","48","122.0","111.1","10.9","57.9","1.57","18.2","25.7","70.6","52.3","15.4","59.9","66.6","90.50","59.9"
"CLE","CLE vs. LAC","12/07/2013","W","48","91.7","86.3","5.4","58.1","1.13","13.6","33.3","73.0","54.2","16.7","39.8","45.7","95.50","53.6"
"MIA","MIA @ MIN","12/07/2013","W","48","102.0","82.0","20.0","53.5","1.15","17.6","18.4","67.7","49.0","19.8","57.7","59.6","100.50","69.3"
"UTA","UTA vs. SAC","12/07/2013","L","53","99.0","108.7","-9.7","55.6","1.25","14.5","31.6","67.8","50.0","15.5","44.9","49.9","93.28","40.7"
"DEN","DEN @ PHI","12/07/2013","W","48","109.6","98.9","10.6","60.0","1.50","15.4","42.3","71.2","56.7","14.9","46.4","52.6","93.50","59.9"
"TOR","TOR @ LAL","12/08/2013","W","48","109.3","95.9","13.4","47.5","1.58","15.2","20.5","75.6","48.3","12.4","51.2","57.0","97.50","58.2"
"NYK","NYK vs. BOS","12/08/2013","L","48","80.2","125.3","-45.1","52.0","0.87","11.6","17.6","66.7","36.9","16.5","38.4","43.9","91.00","23.2"
"ORL","ORL @ HOU","12/08/2013","L","48","93.6","105.4","-11.8","43.8","2.00","10.9","32.8","63.0","46.3","7.4","38.7","41.8","93.50","35.9"
"OKC","OKC vs. IND","12/08/2013","W","48","125.5","98.9","26.6","57.4","1.42","20.5","35.5","73.1","59.0","20.2","64.3","68.8","94.50","68.0"
"DET","DET vs. MIA","12/08/2013","L","48","101.1","118.3","-17.2","47.2","0.94","12.9","42.3","82.4","58.1","19.1","46.5","50.2","93.50","37.2"
"LAL","LAL vs. TOR","12/08/2013","L","48","95.9","109.3","-13.4","64.7","1.16","17.1","24.4","79.5","51.7","19.4","48.7","53.5","97.50","41.8"
"MIA","MIA @ DET","12/08/2013","W","48","118.3","101.1","17.2","65.0","1.53","21.0","17.6","57.7","41.9","18.3","63.2","67.7","93.50","62.8"
"IND","IND @ OKC","12/08/2013","L","48","98.9","125.5","-26.6","38.2","0.93","10.7","26.9","64.5","41.0","14.7","44.1","49.9","94.50","32.0"
"HOU","HOU vs. ORL","12/08/2013","W","48","105.4","93.6","11.8","68.8","1.10","16.3","37.0","67.2","53.7","21.5","48.7","51.9","93.50","64.1"
"BOS","BOS @ NYK","12/08/2013","W","48","125.3","80.2","45.1","56.4","1.22","18.0","33.3","82.4","63.1","19.8","63.9","68.0","91.00","76.8"
"ORL","ORL @ MEM","12/09/2013","L","48","91.4","100.0","-8.6","40.0","1.00","11.1","8.9","65.4","39.2","12.9","44.0","50.7","93.50","47.2"
"UTA","UTA vs. POR","12/09/2013","L","48","101.1","114.1","-13.1","36.1","1.08","10.9","29.8","71.7","50.5","12.9","44.5","51.0","92.50","43.9"
"PHI","PHI vs. LAC","12/09/2013","L","48","84.7","97.9","-13.2","78.8","1.63","18.3","35.5","80.0","55.4","16.3","37.5","41.4","97.00","40.0"
"MEM","MEM vs. ORL","12/09/2013","W","48","100.0","91.4","8.6","63.9","1.35","17.2","34.6","91.1","60.8","18.1","47.7","50.3","93.50","52.8"
"DAL","DAL @ SAC","12/09/2013","L","48","91.5","106.7","-15.2","59.5","1.38","15.6","27.1","69.6","45.7","15.1","41.6","46.7","105.50","41.0"
"LAC","LAC @ PHI","12/09/2013","W","48","97.9","84.7","13.2","57.1","1.67","15.9","20.0","64.5","44.6","12.5","45.7","49.6","97.00","60.0"
"CHA","CHA vs. GSW","12/09/2013","W","48","109.5","105.7","3.8","51.2","3.14","16.2","16.4","75.0","44.9","6.7","48.9","53.9","105.00","53.6"
"SAC","SAC vs. DAL","12/09/2013","W","48","106.7","91.5","15.2","60.5","1.10","16.2","30.4","72.9","54.3","20.0","52.5","58.4","105.50","59.0"
"WAS","WAS vs. DEN","12/09/2013","L","48","83.1","83.3","-0.2","56.3","1.06","14.1","37.3","70.2","51.9","19.1","38.8","39.8","89.50","44.8"
"GSW","GSW @ CHA","12/09/2013","L","48","105.7","109.5","-3.8","48.8","1.33","14.6","25.0","83.6","55.1","14.3","51.7","55.7","105.00","46.4"
"POR","POR @ UTA","12/09/2013","W","48","114.1","101.1","13.1","57.5","2.09","18.0","28.3","70.2","49.5","12.0","50.6","56.0","92.50","56.1"
"DEN","DEN @ WAS","12/09/2013","W","48","83.3","83.1","0.2","63.3","0.86","15.6","29.8","62.7","48.1","24.4","45.9","47.4","89.50","55.2"
"ATL","ATL vs. OKC","12/10/2013","L","48","90.2","98.1","-7.9","77.4","1.60","17.3","22.0","70.0","44.0","14.7","40.8","46.5","102.50","41.3"
