"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"NOP","NOP @ TOR","02/23/2023","L","48","106.8","112.7","-5.9","59.0","1.77","17.0","18.8","74.5","47.5","12.6","54.2","57.9","102.50","49.0"
"IND","IND vs. BOS","02/23/2023","L","53","131.4","136.5","-5.1","67.3","2.20","21.7","30.4","56.9","44.3","14.3","63.8","66.6","94.64","48.0"
"CLE","CLE vs. DEN","02/23/2023","L","48","118.5","122.3","-3.9","55.8","2.18","18.0","34.7","60.4","47.4","12.0","51.1","55.2","93.00","47.2"
"TOR","TOR vs. NOP","02/23/2023","W","48","112.7","106.8","5.9","39.5","1.42","12.9","25.5","81.3","52.5","11.8","51.6","55.8","102.50","51.0"
"POR","POR @ SAC","02/23/2023","L","48","113.7","130.4","-16.7","60.5","2.00","18.6","25.5","65.9","43.5","12.7","54.8","57.7","102.00","41.1"
"SAS","SAS @ DAL","02/23/2023","L","48","113.7","140.6","-26.9","66.7","1.76","20.8","25.5","87.8","54.5","16.7","58.1","60.3","101.50","40.6"
"MEM","MEM @ PHI","02/23/2023","L","48","105.0","110.0","-5.0","64.7","2.00","15.8","30.4","73.1","50.9","11.0","43.1","51.1","100.00","48.1"
"OKC","OKC @ UTA","02/23/2023","L","53","107.2","107.1","0.1","51.1","2.09","14.6","35.7","58.3","46.2","9.9","43.8","48.0","100.98","48.1"
"DET","DET @ ORL","02/23/2023","L","48","102.9","106.9","-4.0","59.5","1.05","16.3","23.4","69.5","49.1","20.4","56.2","59.3","102.00","48.1"
"DAL","DAL vs. SAS","02/23/2023","W","48","140.6","113.7","26.9","58.7","3.86","20.3","12.2","74.5","45.5","6.9","69.5","72.6","101.50","59.4"
"WAS","WAS @ MIN","02/16/2023","W","48","110.7","102.9","7.8","58.1","1.56","17.4","29.6","64.9","47.7","15.5","52.6","55.6","103.00","55.4"
"MIN","MIN vs. WAS","02/16/2023","L","48","102.9","110.7","-7.8","53.8","1.17","14.6","35.1","70.4","52.3","17.5","45.3","50.6","103.00","44.6"
"LAC","LAC @ PHX","02/16/2023","W","48","117.2","108.1","9.1","72.5","2.07","21.0","25.6","75.5","52.2","14.1","55.5","61.8","99.00","55.4"
"PHX","PHX vs. LAC","02/16/2023","L","48","108.1","117.2","-9.1","71.4","2.14","21.4","24.5","74.4","47.8","14.1","53.4","55.7","99.00","44.6"
"MIL","MIL @ CHI","02/16/2023","W","48","117.9","105.3","12.6","60.0","2.67","18.5","22.4","69.4","48.6","9.5","55.7","58.4","95.00","58.9"
"CHI","CHI vs. MIL","02/16/2023","L","48","105.3","117.9","-12.6","51.4","3.17","14.3","30.6","77.6","51.4","6.3","43.3","47.1","95.00","41.1"
"UTA","UTA @ MEM","02/15/2023","L","48","107.8","114.7","-6.9","57.1","1.00","16.3","41.2","69.1","57.1","23.3","52.7","55.9","102.50","49.6"
"MIA","MIA @ BKN","02/15/2023","L","48","115.4","128.9","-13.5","50.0","2.38","15.2","32.7","81.1","53.5","8.8","50.6","54.8","90.50","45.1"
"LAL","LAL vs. NOP","02/15/2023","W","48","118.8","100.0","18.8","72.7","2.91","22.7","17.0","70.9","46.1","10.9","59.0","60.7","101.50","60.0"
"MEM","MEM vs. UTA","02/15/2023","W","48","114.7","107.8","6.9","55.8","6.00","16.3","30.9","58.8","42.9","3.9","46.7","49.6","102.50","50.4"
"SAS","SAS @ CHA","02/15/2023","L","48","100.9","112.1","-11.2","58.5","1.60","15.4","37.7","69.0","52.0","13.8","44.4","47.5","108.00","41.5"
"DEN","DEN vs. DAL","02/15/2023","W","48","120.4","111.2","9.2","70.8","2.62","24.5","18.9","84.8","55.4","13.3","63.7","65.1","98.00","57.7"
"ATL","ATL vs. NYK","02/15/2023","L","48","100.0","119.6","-19.6","62.5","5.00","18.4","16.9","71.2","42.3","5.0","43.8","47.5","101.50","44.9"
"BOS","BOS vs. DET","02/15/2023","W","48","128.3","112.4","15.9","61.2","2.73","21.4","27.3","81.8","54.5","11.1","64.7","65.9","98.00","57.8"
"CHA","CHA vs. SAS","02/15/2023","W","48","112.1","100.9","11.2","60.5","1.63","17.2","31.0","62.3","48.0","15.0","52.1","55.2","108.00","58.5"
"NYK","NYK @ ATL","02/15/2023","W","48","119.6","100.0","19.6","35.6","1.60","12.0","28.8","83.1","57.7","9.8","54.2","57.7","101.50","55.1"
"OKC","OKC vs. HOU","02/15/2023","W","48","126.7","90.6","36.1","50.0","1.91","15.1","26.5","68.3","49.5","10.5","53.4","61.8","105.50","74.5"
"DET","DET @ BOS","02/15/2023","L","48","112.4","128.3","-15.9","55.8","1.71","18.6","18.2","72.7","45.5","14.4","57.7","59.9","98.00","42.2"
"HOU","HOU @ OKC","02/15/2023","L","48","90.6","126.7","-36.1","66.7","1.11","13.9","31.7","73.5","50.5","17.0","39.3","45.4","105.50","25.5"
"IND","IND vs. CHI","02/15/2023","W","48","115.8","114.1","1.7","69.2","1.42","19.6","23.3","82.2","53.4","18.8","58.5","63.8","100.00","51.8"
"NOP","NOP @ LAL","02/15/2023","L","48","100.0","118.8","-18.8","61.5","1.60","16.9","29.1","83.0","53.9","14.7","47.8","51.2","101.50","40.0"
"PHI","PHI vs. CLE","02/15/2023","W","48","128.3","121.7","6.5","61.5","2.00","18.9","28.2","76.7","53.7","13.0","58.3","65.0","92.00","51.5"
"BKN","BKN vs. MIA","02/15/2023","W","48","128.9","115.4","13.5","63.4","2.36","21.1","18.9","67.3","46.5","12.2","64.3","67.6","90.50","54.9"
"DAL","DAL @ DEN","02/15/2023","L","48","111.2","120.4","-9.2","64.1","2.08","19.2","15.2","81.1","44.6","12.2","54.8","58.7","98.00","42.3"
"CLE","CLE @ PHI","02/15/2023","L","48","121.7","128.3","-6.5","56.1","2.88","18.4","23.3","71.8","46.3","8.7","56.1","60.2","92.00","48.5"
"CHI","CHI @ IND","02/15/2023","L","48","114.1","115.8","-1.7","56.1","1.64","17.7","17.8","76.7","46.6","14.1","57.7","60.6","100.00","48.2"
"MIL","MIL vs. BOS","02/14/2023","W","53","114.9","109.6","5.3","67.4","1.53","18.6","26.0","83.6","56.2","16.7","57.8","62.1","103.25","52.7"
"BOS","BOS @ MIL","02/14/2023","L","53","109.6","114.9","-5.3","60.9","2.15","18.5","16.4","74.0","43.8","11.4","55.1","58.0","103.25","47.3"
"POR","POR vs. WAS","02/14/2023","L","48","104.1","129.9","-25.8","55.6","1.67","15.4","23.6","76.5","43.8","12.4","48.8","52.3","97.00","36.5"
"TOR","TOR vs. ORL","02/14/2023","W","48","124.2","114.1","10.1","62.0","1.55","21.5","38.9","67.4","54.4","20.2","65.1","67.0","99.00","58.9"
"ORL","ORL @ TOR","02/14/2023","L","48","114.1","124.2","-10.1","60.5","1.37","18.7","32.6","61.1","45.6","19.2","58.9","61.5","99.00","41.1"
"PHX","PHX vs. SAC","02/14/2023","W","48","122.4","109.0","13.4","66.0","2.20","23.2","27.5","68.8","50.0","15.3","60.8","63.1","99.00","58.9"
"WAS","WAS @ POR","02/14/2023","W","48","129.9","104.1","25.8","62.2","1.75","21.2","23.5","76.4","56.2","16.5","67.7","71.0","97.00","63.5"
"LAC","LAC vs. GSW","02/14/2023","W","48","139.6","129.2","10.4","67.3","4.13","22.8","36.4","72.1","54.0","8.3","62.5","65.9","96.00","54.4"
"GSW","GSW @ LAC","02/14/2023","L","48","129.2","139.6","-10.4","62.2","2.55","20.6","27.9","63.6","46.0","11.5","63.3","65.3","96.00","45.6"
"SAC","SAC @ PHX","02/14/2023","L","48","109.0","122.4","-13.4","62.2","1.35","16.7","31.3","72.5","50.0","17.0","53.0","58.3","99.00","41.1"
"LAL","LAL @ POR","02/13/2023","L","48","112.7","124.5","-11.8","57.1","1.85","16.7","32.7","82.7","57.0","12.7","50.5","55.2","102.00","46.5"
"CLE","CLE vs. SAS","02/13/2023","W","48","123.2","114.7","8.4","47.7","1.50","16.5","30.6","58.1","45.6","14.7","62.2","65.7","95.00","55.1"
"DAL","DAL vs. MIN","02/13/2023","L","48","127.4","130.5","-3.2","48.8","1.91","16.2","30.4","69.2","48.2","11.6","58.9","62.5","95.00","45.5"
"MIN","MIN @ DAL","02/13/2023","W","48","130.5","127.4","3.2","58.3","2.33","20.7","30.8","69.6","51.8","12.6","63.3","65.7","95.00","54.5"
"CHA","CHA vs. ATL","02/13/2023","W","48","132.1","127.8","4.3","67.9","2.12","24.0","18.2","63.6","46.6","15.6","75.0","76.5","108.50","54.0"
"UTA","UTA @ IND","02/13/2023","W","48","120.6","115.8","4.7","55.8","1.26","17.1","36.4","81.6","60.2","18.6","59.4","64.1","101.50","51.5"
"DEN","DEN @ MIA","02/13/2023","W","48","124.4","120.0","4.4","77.3","2.62","25.8","23.5","64.7","48.2","14.4","65.1","67.8","90.00","55.3"
"WAS","WAS @ GSW","02/13/2023","L","48","128.6","139.2","-10.6","54.2","1.53","19.4","29.4","64.1","47.9","17.3","67.5","70.6","97.50","47.6"
"CHI","CHI vs. ORL","02/13/2023","L","48","92.9","102.0","-9.2","48.6","1.06","13.3","25.5","80.0","51.0","16.3","42.4","48.2","98.00","42.7"
"POR","POR vs. LAL","02/13/2023","W","48","124.5","112.7","11.8","58.7","3.86","19.6","17.3","67.3","43.0","6.9","59.3","61.8","102.00","53.5"
"ATL","ATL @ CHA","02/13/2023","L","48","127.8","132.1","-4.3","49.1","2.17","17.0","36.4","81.8","53.4","11.1","54.2","58.9","108.50","46.0"
"HOU","HOU @ PHI","02/13/2023","L","48","105.1","123.0","-17.9","48.6","1.00","12.6","35.8","78.4","53.3","17.2","44.2","52.2","99.50","40.0"
"GSW","GSW vs. WAS","02/13/2023","W","48","139.2","128.6","10.6","76.9","2.50","26.5","35.9","70.6","52.1","16.5","69.7","70.6","97.50","52.4"
"IND","IND vs. UTA","02/13/2023","L","48","115.8","120.6","-4.7","65.2","2.73","21.4","18.4","63.6","39.8","10.9","56.6","58.6","101.50","48.5"
"BKN","BKN @ NYK","02/13/2023","L","48","116.5","139.3","-22.8","51.4","1.80","14.6","29.2","75.0","50.0","11.0","52.6","57.3","90.00","43.4"
"SAS","SAS @ CLE","02/13/2023","L","48","114.7","123.2","-8.4","62.8","1.50","19.4","41.9","69.4","54.4","18.9","55.3","58.1","95.00","44.9"
"PHI","PHI vs. HOU","02/13/2023","W","48","123.0","105.1","17.9","56.5","1.63","19.4","21.6","64.2","46.7","16.0","65.2","68.7","99.50","60.0"
"OKC","OKC vs. NOP","02/13/2023","L","48","104.2","108.4","-4.3","52.6","1.18","14.5","42.3","80.6","58.0","17.7","47.2","51.1","95.50","45.1"
"ORL","ORL @ CHI","02/13/2023","W","48","102.0","92.9","9.2","63.2","1.33","18.3","20.0","74.5","49.0","18.4","51.9","56.0","98.00","57.3"
"NOP","NOP @ OKC","02/13/2023","W","48","108.4","104.2","4.3","48.7","1.00","15.7","19.4","57.7","42.0","20.0","58.8","62.9","95.50","54.9"
"NYK","NYK vs. BKN","02/13/2023","W","48","139.3","116.5","22.8","40.0","2.25","15.4","25.0","70.8","50.0","9.0","64.0","66.4","90.00","56.6"
"MIA","MIA vs. DEN","02/13/2023","L","48","120.0","124.4","-4.4","64.1","2.78","18.8","35.3","76.5","51.8","10.0","50.6","55.2","90.00","44.7"
"BOS","BOS vs. MEM","02/12/2023","W","48","124.0","113.5","10.4","71.8","2.55","20.0","32.7","87.0","58.2","11.5","56.3","59.8","96.00","56.8"
"MEM","MEM @ BOS","02/12/2023","L","48","113.5","124.0","-10.4","57.1","3.00","19.2","13.0","67.3","41.8","8.3","57.1","58.5","96.00","43.2"
"DET","DET @ TOR","02/12/2023","L","48","121.6","121.4","0.2","62.5","1.39","18.4","33.3","63.0","48.9","18.6","58.9","63.4","97.50","48.7"
"TOR","TOR vs. DET","02/12/2023","W","48","121.4","121.6","-0.2","50.0","2.63","15.4","37.0","66.7","51.1","8.2","54.6","57.9","97.50","51.3"
"DEN","DEN @ CHA","02/11/2023","W","48","113.3","100.0","13.3","70.0","2.50","22.3","33.3","82.0","57.4","13.3","53.0","55.9","105.00","57.3"
"SAC","SAC vs. DAL","02/11/2023","W","53","120.9","117.4","3.5","43.1","3.14","15.3","24.0","83.3","53.1","6.4","55.0","59.9","99.17","53.4"
"GSW","GSW vs. LAL","02/11/2023","L","48","97.2","102.8","-5.7","77.5","1.94","20.7","22.8","76.0","47.7","15.1","47.9","50.8","106.00","48.6"
"UTA","UTA @ NYK","02/11/2023","L","48","123.7","128.6","-4.9","51.1","1.92","17.3","27.7","58.9","44.7","12.4","56.3","59.8","97.50","48.5"
"LAL","LAL @ GSW","02/11/2023","W","48","102.8","97.2","5.7","47.5","1.19","13.9","24.0","77.2","52.3","15.1","49.4","54.3","106.00","51.4"
"ATL","ATL vs. SAS","02/11/2023","W","48","117.9","100.0","17.9","58.0","2.90","19.0","32.1","67.3","49.5","9.4","53.4","56.1","106.00","58.7"
"WAS","WAS vs. IND","02/11/2023","W","48","139.6","122.8","16.7","66.7","1.78","23.9","39.3","60.0","53.0","19.8","72.0","75.0","91.50","60.3"
"CHI","CHI @ CLE","02/11/2023","L","48","93.7","102.1","-8.4","75.0","1.17","20.5","25.0","75.0","53.3","24.2","52.0","55.2","95.00","47.7"
"NYK","NYK vs. UTA","02/11/2023","W","48","128.6","123.7","4.9","41.9","3.00","12.9","41.1","72.3","55.3","6.1","51.6","56.4","97.50","51.5"
"IND","IND @ WAS","02/11/2023","L","48","122.8","139.6","-16.7","62.8","3.38","19.1","40.0","60.7","47.0","8.7","52.6","55.1","91.50","39.7"
"SAS","SAS @ ATL","02/11/2023","L","48","100.0","117.9","-17.9","62.5","1.25","16.8","32.7","67.9","50.5","18.9","48.4","52.2","106.00","41.3"
"BKN","BKN vs. PHI","02/11/2023","L","48","107.7","112.2","-4.5","62.2","2.56","17.4","33.3","74.4","51.0","9.9","47.3","50.1","90.50","46.4"
"PHI","PHI @ BKN","02/11/2023","W","48","112.2","107.7","4.5","51.5","1.42","14.4","25.6","66.7","49.0","13.3","48.0","57.3","90.50","53.6"
"MIA","MIA @ ORL","02/11/2023","W","53","103.9","99.0","4.8","64.9","1.20","16.7","34.0","71.2","52.9","19.4","50.6","56.2","93.74","52.6"
"ORL","ORL vs. MIA","02/11/2023","L","53","99.0","103.9","-4.8","59.5","1.22","15.7","28.8","66.0","47.1","17.3","48.9","53.0","93.74","47.4"
"CLE","CLE vs. CHI","02/11/2023","W","48","102.1","93.7","8.4","72.2","2.00","19.4","25.0","75.0","46.7","13.7","47.1","51.4","95.00","52.3"
"CHA","CHA vs. DEN","02/11/2023","L","48","100.0","113.3","-13.3","62.5","1.79","18.0","18.0","66.7","42.6","13.3","51.8","53.7","105.00","42.7"
"DAL","DAL @ SAC","02/11/2023","L","53","117.4","120.9","-3.5","57.4","1.69","18.9","16.7","76.0","46.9","14.7","62.6","64.4","99.17","46.6"
"IND","IND vs. PHX","02/10/2023","L","48","104.0","114.7","-10.7","63.9","1.53","16.8","26.4","54.9","40.4","15.0","48.8","53.4","101.00","44.0"
"UTA","UTA @ TOR","02/10/2023","W","48","117.3","112.6","4.7","66.0","1.82","20.8","30.4","71.7","52.5","16.3","57.5","61.1","103.50","56.8"
"HOU","HOU @ MIA","02/10/2023","L","48","99.0","102.1","-3.1","65.7","1.28","16.9","32.1","82.2","55.1","18.8","45.8","50.2","95.50","48.8"
"OKC","OKC @ POR","02/10/2023","W","48","142.3","133.0","9.3","61.7","2.64","21.0","35.1","62.9","48.6","11.3","63.9","70.1","97.00","53.7"
"NOP","NOP vs. CLE","02/10/2023","L","48","116.3","126.9","-10.6","64.1","1.79","18.7","36.2","64.1","48.8","15.2","53.0","57.5","92.50","43.6"
"CHA","CHA @ BOS","02/10/2023","L","48","110.5","119.8","-9.3","57.8","2.00","18.1","25.0","85.1","53.5","12.4","52.7","55.5","105.50","46.1"
"SAC","SAC vs. DAL","02/10/2023","L","48","117.5","124.5","-7.0","53.8","1.50","17.1","16.7","73.3","48.1","14.4","60.4","66.2","97.50","47.0"
"MIL","MIL @ LAC","02/10/2023","W","48","120.2","108.2","12.0","62.2","2.55","20.1","26.1","93.0","58.4","11.1","59.4","61.3","98.50","57.0"
"CLE","CLE @ NOP","02/10/2023","W","48","126.9","116.3","10.6","58.3","2.00","20.7","35.9","63.8","51.2","15.1","62.4","64.4","92.50","56.4"
"POR","POR vs. OKC","02/10/2023","L","48","133.0","142.3","-9.3","69.0","1.45","20.9","37.1","64.9","51.4","20.6","65.8","72.0","97.00","46.3"
"NYK","NYK @ PHI","02/10/2023","L","48","116.1","126.6","-10.5","53.5","1.92","18.9","14.6","76.2","45.8","12.9","59.9","61.3","93.50","43.5"
"BOS","BOS vs. CHA","02/10/2023","W","48","119.8","110.5","9.3","77.3","2.27","23.1","14.9","75.0","46.5","14.2","63.5","65.8","105.50","53.9"
"PHX","PHX @ IND","02/10/2023","W","48","114.7","104.0","10.7","58.1","1.47","16.9","45.1","73.6","59.6","16.7","51.6","56.5","101.00","56.0"
"TOR","TOR vs. UTA","02/10/2023","L","48","112.6","117.3","-4.7","68.3","2.15","19.2","28.3","69.6","47.5","12.6","51.6","55.7","103.50","43.2"
"MIN","MIN @ MEM","02/10/2023","L","48","101.9","124.3","-22.4","61.0","1.39","18.0","20.8","74.4","44.8","17.1","55.1","57.4","104.00","39.8"
"LAC","LAC vs. MIL","02/10/2023","L","48","108.2","120.2","-12.0","40.5","1.70","14.4","7.0","73.9","41.6","10.2","55.9","58.1","98.50","43.0"
"DET","DET vs. SAS","02/10/2023","W","58","113.1","106.5","6.6","63.0","1.81","16.4","40.3","67.7","53.8","13.1","46.3","53.7","101.38","56.6"
"MEM","MEM vs. MIN","02/10/2023","W","48","124.3","101.9","22.4","55.1","1.42","19.4","25.6","79.2","55.2","18.4","64.3","66.8","104.00","60.2"
"MIA","MIA vs. HOU","02/10/2023","W","48","102.1","99.0","3.1","65.6","1.24","16.9","17.8","67.9","44.9","17.9","49.4","56.0","95.50","51.2"
"DAL","DAL @ SAC","02/10/2023","W","48","124.5","117.5","7.0","79.1","2.83","23.8","26.7","83.3","51.9","12.2","59.1","63.3","97.50","53.0"
"SAS","SAS @ DET","02/10/2023","L","58","106.5","113.1","-6.6","46.7","1.11","12.9","32.3","59.7","46.2","15.4","48.6","53.7","101.38","43.4"
"PHI","PHI vs. NYK","02/10/2023","W","48","126.6","116.1","10.5","61.4","3.38","20.6","23.8","85.4","54.2","8.5","60.7","63.5","93.50","56.5"
"ATL","ATL vs. PHX","02/09/2023","W","48","114.9","104.9","9.9","53.5","1.21","15.3","47.3","80.0","62.9","18.8","50.5","54.3","101.50","49.9"
"DEN","DEN @ ORL","02/09/2023","L","48","104.0","116.2","-12.2","61.5","1.50","17.6","27.1","66.0","47.5","16.0","52.4","55.0","99.50","44.3"
"BKN","BKN vs. CHI","02/09/2023","W","48","112.6","102.9","9.7","66.7","2.36","18.4","24.1","76.9","50.0","10.7","52.2","56.9","102.50","55.7"
"PHX","PHX @ ATL","02/09/2023","L","48","104.9","114.9","-9.9","61.5","2.18","17.8","20.0","52.7","37.1","10.8","49.4","54.2","101.50","50.1"
"ORL","ORL vs. DEN","02/09/2023","W","48","116.2","104.0","12.2","51.1","2.40","17.0","34.0","72.9","52.5","10.1","53.1","54.6","99.50","55.7"
"LAL","LAL vs. MIL","02/09/2023","L","48","107.1","115.0","-7.9","54.8","1.92","17.2","24.0","62.5","44.3","12.1","51.1","53.9","99.50","46.0"
"MIL","MIL @ LAL","02/09/2023","W","48","115.0","107.1","7.9","53.3","2.18","16.7","37.5","76.0","55.7","11.0","51.5","53.8","99.50","54.0"
"CHI","CHI @ BKN","02/09/2023","L","48","102.9","112.6","-9.7","35.7","1.25","11.6","23.1","75.9","50.0","11.8","48.9","52.4","102.50","44.3"
"DET","DET @ CLE","02/08/2023","L","48","92.4","122.8","-30.4","63.3","1.36","15.4","25.0","55.3","39.4","15.2","42.0","47.8","92.00","31.7"
"PHI","PHI @ BOS","02/08/2023","L","48","111.2","117.8","-6.5","54.1","2.86","16.8","19.6","78.9","44.9","7.9","50.6","53.9","89.50","46.0"
"SAC","SAC @ HOU","02/08/2023","W","48","128.7","125.5","3.2","63.0","3.22","20.3","27.1","56.4","40.2","8.9","55.4","61.8","101.50","52.3"
"GSW","GSW @ POR","02/08/2023","L","48","122.0","126.3","-4.3","67.4","2.82","21.5","26.9","62.9","41.4","11.0","58.2","60.2","99.50","45.6"
"CLE","CLE vs. DET","02/08/2023","W","48","122.8","92.4","30.4","69.8","2.31","21.0","44.7","75.0","60.6","14.1","52.9","57.7","92.00","68.3"
"IND","IND @ MIA","02/08/2023","L","48","116.8","122.1","-5.3","63.2","2.18","19.0","17.4","65.1","40.4","11.6","58.3","61.4","95.00","44.5"
"TOR","TOR vs. SAS","02/08/2023","W","48","106.7","94.2","12.4","48.8","1.24","15.2","25.5","78.2","53.9","16.2","54.5","57.6","104.50","58.5"
"MIN","MIN @ UTA","02/08/2023","W","48","140.2","115.7","24.5","62.5","3.18","23.5","28.6","64.5","50.0","10.8","68.9","70.4","102.00","60.1"
"DAL","DAL @ LAC","02/08/2023","W","48","113.4","106.1","7.3","63.4","1.44","19.8","19.5","77.1","50.6","18.6","63.5","64.3","97.50","53.7"
"WAS","WAS vs. CHA","02/08/2023","W","48","120.4","107.2","13.2","65.9","1.71","20.4","34.1","75.0","57.0","17.3","59.2","62.4","97.50","57.4"
"POR","POR vs. GSW","02/08/2023","W","48","126.3","122.0","4.3","58.1","1.19","18.2","37.1","73.1","58.6","21.2","60.3","67.9","99.50","54.4"
"MIA","MIA vs. IND","02/08/2023","W","48","122.1","116.8","5.3","56.8","1.62","16.0","34.9","82.6","59.6","13.7","50.6","60.3","95.00","55.5"
"CHA","CHA @ WAS","02/08/2023","L","48","107.2","120.4","-13.2","59.0","3.29","17.2","25.0","65.9","43.0","7.2","46.8","50.9","97.50","42.6"
"LAC","LAC vs. DAL","02/08/2023","L","48","106.1","113.4","-7.3","55.3","1.91","16.2","22.9","80.5","49.4","11.2","51.2","54.6","97.50","46.3"
"SAS","SAS @ TOR","02/08/2023","L","48","94.2","106.7","-12.4","68.6","1.50","17.1","21.8","74.5","46.1","15.4","45.4","49.6","104.50","41.5"
"HOU","HOU vs. SAC","02/08/2023","L","48","125.5","128.7","-3.2","53.2","1.32","17.5","43.6","72.9","59.8","18.6","60.5","65.1","101.50","47.7"
"UTA","UTA vs. MIN","02/08/2023","L","48","115.7","140.2","-24.5","61.4","3.38","17.9","35.5","71.4","50.0","7.8","47.6","51.6","102.00","39.9"
"BOS","BOS vs. PHI","02/08/2023","W","48","117.8","111.2","6.5","62.5","1.67","20.5","21.1","80.4","55.1","16.7","65.1","65.9","89.50","54.0"
"ATL","ATL @ NOP","02/07/2023","L","48","111.5","122.1","-10.6","78.9","2.50","21.4","30.0","66.7","48.0","12.5","51.8","55.7","95.50","45.7"
"BKN","BKN vs. PHX","02/07/2023","L","48","108.7","112.6","-3.9","65.8","1.47","18.2","20.9","64.7","44.7","16.5","53.8","60.4","103.00","48.9"
"CHI","CHI @ MEM","02/07/2023","L","48","88.1","104.0","-15.9","75.0","1.20","16.6","34.4","88.9","57.5","19.8","40.8","45.0","100.50","41.9"
"OKC","OKC @ LAL","02/07/2023","W","48","118.8","117.1","1.6","65.3","2.46","21.1","19.6","78.0","47.1","11.6","61.2","64.7","111.50","52.6"
"NOP","NOP vs. ATL","02/07/2023","W","48","122.1","111.5","10.6","62.2","2.80","20.1","33.3","70.0","52.0","10.5","56.0","57.9","95.50","54.3"
"LAL","LAL vs. OKC","02/07/2023","L","48","117.1","118.8","-1.6","55.1","1.29","18.5","22.0","80.4","52.9","18.9","65.9","67.4","111.50","47.4"
"MIN","MIN @ DEN","02/07/2023","L","48","105.7","136.4","-30.8","60.0","1.41","17.3","19.1","76.3","44.7","16.0","52.9","58.1","106.50","35.5"
"ORL","ORL vs. NYK","02/07/2023","L","48","110.1","112.1","-2.0","62.2","2.09","18.7","24.4","70.2","47.8","12.4","50.6","54.7","90.00","50.3"
"MEM","MEM vs. CHI","02/07/2023","W","48","104.0","88.1","15.9","56.4","1.57","17.3","11.1","65.6","42.5","14.0","54.9","57.6","100.50","58.1"
"PHX","PHX @ BKN","02/07/2023","W","48","112.6","108.7","3.9","72.1","2.07","20.4","35.3","79.1","55.3","14.6","51.6","55.6","103.00","51.1"
"DEN","DEN vs. MIN","02/07/2023","W","48","136.4","105.7","30.8","75.9","4.00","27.5","23.7","80.9","55.3","10.3","69.4","71.1","106.50","64.5"
"NYK","NYK @ ORL","02/07/2023","W","48","112.1","110.1","2.0","56.8","1.91","16.8","29.8","75.6","52.2","12.1","54.9","57.1","90.00","49.7"
"SAC","SAC @ HOU","02/06/2023","W","48","142.9","120.0","22.9","73.1","3.80","26.2","23.1","63.8","45.3","10.2","70.2","72.2","99.00","57.6"
"DET","DET vs. BOS","02/06/2023","L","48","104.2","115.6","-11.4","59.5","2.44","17.3","18.9","76.6","46.0","9.5","47.7","51.4","95.50","45.3"
"CLE","CLE @ WAS","02/06/2023","W","48","117.5","93.8","23.7","59.1","1.53","19.8","21.1","81.6","55.2","17.5","64.1","65.7","97.00","62.4"
"DAL","DAL @ UTA","02/06/2023","W","48","127.8","114.4","13.4","63.4","1.86","18.2","40.8","70.2","55.2","14.4","55.1","61.0","97.00","56.1"
"CHI","CHI vs. SAS","02/06/2023","W","48","118.5","95.4","23.1","54.0","1.93","19.0","17.5","82.4","53.8","13.0","59.6","64.0","108.50","64.4"
"BKN","BKN vs. LAC","02/06/2023","L","48","114.9","121.6","-6.7","51.2","1.31","16.2","17.4","72.5","46.4","15.8","58.3","61.9","101.50","44.4"
"OKC","OKC @ GSW","02/06/2023","L","48","109.6","135.6","-26.0","47.7","1.91","15.6","20.8","70.5","44.6","10.6","54.4","56.9","104.00","40.2"
"BOS","BOS @ DET","02/06/2023","W","48","115.6","104.2","11.4","64.1","2.08","18.9","23.4","81.1","54.0","12.5","56.6","60.2","95.50","54.7"
"SAS","SAS @ CHI","02/06/2023","L","48","95.4","118.5","-23.1","62.5","1.39","17.6","17.6","82.5","46.2","16.5","48.9","53.3","108.50","35.6"
"POR","POR vs. MIL","02/06/2023","L","48","102.9","121.0","-18.1","62.2","2.56","17.0","14.0","76.7","41.0","8.6","45.6","52.0","105.00","38.6"
"WAS","WAS vs. CLE","02/06/2023","L","48","93.8","117.5","-23.7","57.1","1.43","15.9","18.4","78.9","44.8","14.4","46.3","50.4","97.00","37.6"
"HOU","HOU vs. SAC","02/06/2023","L","48","120.0","142.9","-22.9","61.4","1.93","19.0","36.2","76.9","54.7","14.0","57.4","60.9","99.00","42.4"
"MIL","MIL @ POR","02/06/2023","W","48","121.0","102.9","18.1","57.4","1.69","19.1","23.3","86.0","59.0","15.2","63.2","66.0","105.00","61.4"
"UTA","UTA vs. DAL","02/06/2023","L","48","114.4","127.8","-13.4","51.2","1.62","16.2","29.8","59.2","44.8","13.4","50.6","56.4","97.00","43.9"
"GSW","GSW vs. OKC","02/06/2023","W","48","135.6","109.6","26.0","76.8","2.69","26.9","29.5","79.2","55.4","15.4","71.1","70.4","104.00","59.8"
"LAC","LAC @ BKN","02/06/2023","W","48","121.6","114.9","6.7","45.5","2.22","14.7","27.5","82.6","53.6","8.8","54.3","58.9","101.50","55.6"
"TOR","TOR @ MEM","02/05/2023","W","48","107.1","105.1","2.0","54.5","2.18","16.9","35.6","78.6","53.5","11.1","49.0","49.9","98.50","47.2"
"MIN","MIN vs. DEN","02/05/2023","W","48","124.3","94.2","30.0","68.8","3.00","22.9","18.6","82.5","49.4","10.7","60.9","63.9","103.50","62.5"
