"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"DET","DET vs. NOP","03/24/2024","L","48","103.1","117.5","-14.5","62.5","1.18","15.3","26.0","80.4","52.1","17.3","47.5","54.3","97.50","40.4"
"LAL","LAL vs. IND","03/24/2024","W","48","137.6","133.0","4.6","56.0","2.80","19.0","24.4","67.3","48.4","9.2","62.9","69.5","109.00","54.6"
"LAC","LAC vs. PHI","03/24/2024","L","48","118.9","133.0","-14.1","67.5","1.93","20.5","34.1","67.4","50.6","15.6","54.2","58.8","90.50","45.1"
"POR","POR vs. DEN","03/23/2024","L","48","113.3","115.2","-1.9","62.8","1.69","18.8","36.5","57.1","47.2","16.3","51.6","55.2","98.50","48.7"
"HOU","HOU vs. UTA","03/23/2024","W","48","147.0","119.0","28.0","57.4","3.44","21.4","31.8","66.7","50.5","9.0","69.6","71.2","100.00","57.7"
"BOS","BOS @ CHI","03/23/2024","W","48","137.8","125.6","12.2","63.6","2.33","21.1","37.2","85.7","59.0","13.3","63.4","66.3","90.00","50.9"
"SAC","SAC @ ORL","03/23/2024","W","48","114.7","112.6","2.1","68.4","3.71","19.8","20.0","74.0","47.0","7.4","52.3","56.6","95.00","51.2"
"SAS","SAS vs. PHX","03/23/2024","L","48","107.1","132.3","-25.3","67.5","1.80","19.6","26.7","71.8","47.6","15.2","52.4","56.2","99.00","39.8"
"ORL","ORL vs. SAC","03/23/2024","L","48","112.6","114.7","-2.1","64.3","2.08","20.1","26.0","80.0","53.0","13.7","53.4","55.8","95.00","48.8"
"BKN","BKN @ NYK","03/23/2024","L","48","103.3","114.1","-10.8","76.5","1.73","21.0","18.6","61.7","43.7","16.7","52.6","56.3","91.00","48.6"
"WAS","WAS vs. TOR","03/23/2024","W","48","112.0","106.9","5.1","63.6","1.56","19.2","36.7","70.2","54.7","18.0","53.8","55.8","101.00","53.7"
"PHX","PHX @ SAS","03/23/2024","W","48","132.3","107.1","25.3","67.9","3.80","25.7","28.2","73.3","52.4","10.1","65.4","66.6","99.00","60.2"
"TOR","TOR @ WAS","03/23/2024","L","48","106.9","112.0","-5.1","67.5","2.25","18.6","29.8","63.3","45.3","11.8","46.8","51.7","101.00","46.3"
"DEN","DEN @ POR","03/23/2024","W","48","115.2","113.3","1.9","61.0","1.79","16.9","42.9","63.5","52.8","14.1","49.5","54.0","98.50","51.3"
"ATL","ATL vs. CHA","03/23/2024","W","48","143.5","97.8","45.6","80.0","4.44","27.6","31.0","70.6","52.7","9.8","66.7","68.6","92.50","66.8"
"NYK","NYK vs. BKN","03/23/2024","W","48","114.1","103.3","10.8","59.5","2.50","17.9","38.3","81.4","56.3","10.9","51.0","51.3","91.00","51.4"
"UTA","UTA @ HOU","03/23/2024","L","48","119.0","147.0","-28.0","60.0","2.40","17.0","33.3","68.2","49.5","10.0","51.1","57.5","100.00","42.3"
"CHA","CHA @ ATL","03/23/2024","L","48","97.8","143.5","-45.6","71.4","1.67","18.8","29.4","69.0","47.3","16.1","48.2","50.5","92.50","33.2"
"CHI","CHI vs. BOS","03/23/2024","L","48","125.6","137.8","-12.2","76.6","5.14","27.5","14.3","62.8","41.0","7.8","62.8","65.1","90.00","49.1"
"MIN","MIN vs. CLE","03/22/2024","W","48","116.9","100.0","16.9","65.9","2.25","20.5","34.0","70.8","52.6","13.5","56.5","56.5","90.00","56.5"
"DET","DET vs. BOS","03/22/2024","L","48","103.0","131.6","-28.6","59.5","1.32","18.4","28.6","76.6","53.9","19.2","56.0","57.5","98.50","38.7"
"NOP","NOP @ MIA","03/22/2024","W","48","124.7","98.9","25.8","59.5","1.92","19.7","31.7","80.7","60.2","14.6","62.2","63.6","89.00","62.2"
"OKC","OKC @ TOR","03/22/2024","W","48","117.1","99.0","18.1","56.3","1.69","18.1","35.4","82.5","56.8","15.2","56.8","59.5","104.50","55.5"
"IND","IND @ GSW","03/22/2024","W","48","117.1","104.7","12.4","66.7","2.91","21.3","24.5","61.5","44.9","10.5","56.1","58.0","105.50","57.1"
"SAS","SAS vs. MEM","03/22/2024","L","48","92.4","94.3","-1.9","64.9","1.50","16.3","29.7","78.2","52.1","15.2","42.6","46.1","105.00","49.8"
"GSW","GSW vs. IND","03/22/2024","L","48","104.7","117.1","-12.4","55.8","1.71","15.5","38.5","75.5","55.1","13.2","47.2","49.1","105.50","42.9"
"LAC","LAC @ POR","03/22/2024","W","48","127.6","119.4","8.2","59.1","1.53","19.7","22.9","67.9","50.0","17.3","66.2","70.3","98.00","54.5"
"POR","POR vs. LAC","03/22/2024","L","48","119.4","127.6","-8.2","64.4","2.90","20.3","32.1","77.1","50.0","10.2","54.8","56.3","98.00","45.5"
"MIA","MIA vs. NOP","03/22/2024","L","48","98.9","124.7","-25.8","71.0","3.67","18.2","19.3","68.3","39.8","6.7","43.6","47.5","89.00","37.8"
"MEM","MEM @ SAS","03/22/2024","W","48","94.3","92.4","1.9","54.5","1.00","13.4","21.8","70.3","47.9","17.1","47.6","51.8","105.00","50.2"
"LAL","LAL vs. PHI","03/22/2024","W","48","102.0","94.0","8.0","68.8","1.05","16.7","25.0","72.3","53.2","21.2","52.1","57.7","99.50","57.3"
"TOR","TOR vs. OKC","03/22/2024","L","48","99.0","117.1","-18.1","85.0","1.26","23.4","17.5","64.6","43.2","26.0","59.9","61.7","104.50","44.5"
"CLE","CLE @ MIN","03/22/2024","L","48","100.0","116.9","-16.9","64.7","1.83","17.3","29.2","66.0","47.4","13.2","46.3","50.9","90.00","43.5"
"PHI","PHI @ LAL","03/22/2024","L","48","94.0","102.0","-8.0","60.6","2.22","14.5","27.7","75.0","46.8","9.0","38.5","44.1","99.50","42.7"
"BOS","BOS @ DET","03/22/2024","W","48","131.6","103.0","28.6","66.0","4.43","22.1","23.4","71.4","46.1","7.1","61.8","63.9","98.50","61.3"
"PHX","PHX vs. ATL","03/21/2024","W","48","134.7","121.1","13.7","68.3","1.65","21.4","27.3","62.3","48.8","17.9","70.3","74.5","95.00","57.8"
"SAC","SAC @ WAS","03/21/2024","L","48","103.0","110.1","-7.1","56.8","1.40","15.8","25.5","69.8","45.7","15.2","49.4","54.0","99.00","47.2"
"BKN","BKN @ MIL","03/21/2024","L","48","112.5","119.8","-7.3","70.7","2.07","20.4","37.3","75.5","56.0","14.6","51.6","54.5","96.00","49.9"
"NOP","NOP @ ORL","03/21/2024","L","48","105.0","121.0","-16.0","57.1","1.26","18.3","17.9","72.1","46.3","18.8","57.7","60.8","100.50","43.0"
"MIL","MIL vs. BKN","03/21/2024","W","48","119.8","112.5","7.3","62.8","2.70","20.0","24.5","62.7","44.0","10.4","56.0","58.9","96.00","50.1"
"HOU","HOU vs. CHI","03/21/2024","W","48","124.5","114.7","9.8","57.4","1.69","18.8","34.0","73.6","55.0","15.7","59.7","62.4","102.00","53.6"
"UTA","UTA @ DAL","03/21/2024","L","48","96.0","110.8","-14.7","76.3","1.61","20.9","20.0","72.3","46.7","17.8","48.2","53.1","101.50","42.4"
"ORL","ORL vs. NOP","03/21/2024","W","48","121.0","105.0","16.0","70.2","2.06","22.9","27.9","82.1","53.7","16.0","62.8","64.1","100.50","57.0"
"DEN","DEN vs. NYK","03/21/2024","W","48","124.2","111.1","13.1","68.9","3.10","23.0","34.1","81.4","58.3","11.0","57.1","60.9","90.50","56.8"
"WAS","WAS vs. SAC","03/21/2024","W","48","110.1","103.0","7.1","48.8","1.00","15.2","30.2","74.5","54.3","20.2","56.8","59.8","99.00","52.8"
"CHI","CHI @ HOU","03/21/2024","L","48","114.7","124.5","-9.8","54.8","2.09","16.5","26.4","66.0","45.0","10.8","51.6","56.3","102.00","46.4"
"NYK","NYK @ DEN","03/21/2024","L","48","111.1","124.2","-13.1","73.7","2.80","22.2","18.6","65.9","41.7","11.1","55.1","57.8","90.50","43.2"
"ATL","ATL @ PHX","03/21/2024","L","48","121.1","134.7","-13.7","67.5","2.45","19.0","37.7","72.7","51.2","11.6","50.5","55.4","95.00","42.2"
"DAL","DAL vs. UTA","03/21/2024","W","48","110.8","96.0","14.7","76.7","2.54","22.3","27.7","80.0","53.3","12.7","55.8","57.5","101.50","57.6"
"PHI","PHI @ PHX","03/20/2024","L","48","101.0","113.9","-12.9","80.5","3.00","22.1","27.6","63.0","43.3","10.9","50.0","49.6","101.00","44.0"
"BOS","BOS vs. MIL","03/20/2024","W","48","128.4","124.0","4.5","62.5","2.78","18.7","28.6","70.0","47.2","9.5","57.6","62.4","95.50","52.3"
"CLE","CLE vs. MIA","03/20/2024","L","48","115.6","121.6","-6.0","85.7","2.50","23.4","23.8","80.0","52.9","13.3","56.7","61.4","89.00","51.2"
"PHX","PHX vs. PHI","03/20/2024","W","48","113.9","101.0","12.9","75.6","1.48","22.4","37.0","72.4","56.7","22.8","60.6","61.5","101.00","56.0"
"UTA","UTA @ OKC","03/20/2024","L","48","105.9","119.0","-13.1","50.0","1.25","14.7","29.4","77.1","52.5","15.8","50.0","54.6","100.50","41.4"
"GSW","GSW vs. MEM","03/20/2024","W","48","142.7","122.1","20.6","74.1","6.14","27.7","35.6","63.2","51.0","7.3","67.5","66.7","95.50","61.0"
"MIA","MIA @ CLE","03/20/2024","W","48","121.6","115.6","6.0","50.0","2.38","16.4","20.0","76.2","47.1","9.1","53.6","58.6","89.00","48.8"
"OKC","OKC vs. UTA","03/20/2024","W","48","119.0","105.9","13.1","67.4","2.90","20.7","22.9","70.6","47.5","10.0","54.5","59.1","100.50","58.6"
"LAC","LAC @ POR","03/20/2024","W","48","119.6","106.2","13.4","64.4","2.42","21.5","21.4","77.8","50.6","12.4","59.9","62.6","97.00","60.8"
"TOR","TOR vs. SAC","03/20/2024","L","48","90.8","124.2","-33.4","63.6","0.95","15.9","26.5","54.3","40.0","22.4","47.5","50.6","98.50","30.3"
"SAC","SAC @ TOR","03/20/2024","W","48","124.2","90.8","33.4","66.7","2.00","21.1","45.7","73.5","60.0","16.2","58.1","60.9","98.50","69.7"
"MEM","MEM @ GSW","03/20/2024","L","48","122.1","142.7","-20.6","69.0","2.42","20.0","36.8","64.4","49.0","12.6","53.1","55.8","95.50","39.0"
"IND","IND @ DET","03/20/2024","W","48","119.6","99.0","20.6","76.0","2.92","26.0","14.3","68.4","45.5","12.7","63.1","63.6","103.00","61.7"
"DET","DET vs. IND","03/20/2024","L","48","99.0","119.6","-20.6","62.2","1.53","16.2","31.6","85.7","54.5","14.4","43.9","49.9","103.00","38.3"
"MIL","MIL @ BOS","03/20/2024","L","48","124.0","128.4","-4.5","44.4","1.33","15.6","30.0","71.4","52.8","15.6","63.7","66.0","95.50","47.7"
"POR","POR vs. LAC","03/20/2024","L","48","106.2","119.6","-13.4","53.8","1.24","16.5","22.2","78.6","49.4","17.5","57.4","58.8","97.00","39.2"
"ORL","ORL vs. CHA","03/19/2024","W","48","119.1","98.9","20.2","72.7","1.78","23.4","29.7","78.6","55.7","19.1","61.7","64.6","93.50","63.0"
"CHA","CHA @ ORL","03/19/2024","L","48","98.9","119.1","-20.2","50.0","1.12","15.7","21.4","70.3","44.3","18.3","53.8","55.4","93.50","37.0"
"DEN","DEN @ MIN","03/19/2024","W","48","118.6","114.3","4.3","61.9","1.53","19.4","26.2","77.6","53.8","17.5","60.5","63.4","97.50","50.6"
"WAS","WAS vs. HOU","03/19/2024","L","48","116.3","137.0","-20.7","57.1","2.18","16.9","34.5","65.2","48.1","11.2","50.5","53.4","99.00","36.4"
"MIN","MIN vs. DEN","03/19/2024","L","48","114.3","118.6","-4.3","59.5","3.57","18.7","22.4","73.8","46.2","7.1","54.5","57.1","97.50","49.4"
"HOU","HOU @ WAS","03/19/2024","W","48","137.0","116.3","20.7","53.2","3.57","17.7","34.8","65.5","51.9","7.0","58.8","64.1","99.00","63.6"
"SAS","SAS vs. DAL","03/19/2024","L","48","103.9","108.7","-4.8","79.5","1.94","21.4","22.6","87.8","53.9","15.5","51.7","54.5","103.50","48.3"
"NOP","NOP @ BKN","03/19/2024","W","48","115.6","100.0","15.6","69.0","2.07","22.1","31.0","64.9","50.5","15.6","56.6","58.6","90.50","61.4"
"DAL","DAL @ SAS","03/19/2024","W","48","108.7","103.9","4.8","70.5","3.44","22.1","12.2","77.4","46.1","8.7","53.8","57.4","103.50","51.7"
"BKN","BKN vs. NOP","03/19/2024","L","48","100.0","115.6","-15.6","61.3","1.36","14.8","35.1","69.0","49.5","15.4","44.0","48.6","90.50","38.6"
"SAC","SAC vs. MEM","03/18/2024","W","53","111.0","101.8","9.2","71.4","1.58","18.9","36.4","72.3","55.8","17.4","50.5","56.0","98.72","56.4"
"MEM","MEM @ SAC","03/18/2024","L","53","101.8","111.0","-9.2","59.5","1.57","14.9","27.7","63.6","44.2","12.8","44.4","49.9","98.72","43.6"
"ATL","ATL @ LAL","03/18/2024","L","48","105.0","134.7","-29.7","76.2","3.56","21.9","24.1","84.6","48.5","9.0","47.4","50.2","100.50","38.2"
"CHI","CHI vs. POR","03/18/2024","W","48","113.4","110.3","3.1","63.4","2.89","18.8","27.8","66.0","46.2","9.3","50.0","53.8","97.00","53.4"
"DET","DET @ BOS","03/18/2024","L","48","98.9","124.0","-25.0","58.3","1.62","16.8","18.4","66.0","43.1","13.7","48.2","51.9","95.50","38.7"
"MIN","MIN @ UTA","03/18/2024","W","48","122.6","113.0","9.5","61.4","3.00","20.1","29.2","66.7","47.3","9.7","57.1","59.2","92.50","52.6"
"POR","POR @ CHI","03/18/2024","L","48","110.3","113.4","-3.1","52.5","1.62","15.8","34.0","72.2","53.8","13.4","50.0","54.0","97.00","46.6"
"UTA","UTA vs. MIN","03/18/2024","L","48","113.0","122.6","-9.5","64.1","1.47","19.1","33.3","70.8","52.7","18.5","54.8","57.7","92.50","47.4"
"NYK","NYK @ GSW","03/18/2024","W","48","124.0","117.9","6.1","65.9","2.23","20.1","38.8","68.1","53.1","13.5","56.0","59.6","95.50","51.6"
"GSW","GSW vs. NYK","03/18/2024","L","48","117.9","124.0","-6.1","69.0","2.23","20.9","31.9","61.2","46.9","13.7","55.7","58.4","95.50","48.4"
"PHI","PHI vs. MIA","03/18/2024","W","48","102.1","94.8","7.3","62.2","1.92","18.1","16.3","70.2","45.3","12.5","51.2","54.3","96.00","55.4"
"CLE","CLE @ IND","03/18/2024","W","48","117.4","109.6","7.8","71.1","1.93","20.3","31.1","62.7","47.9","15.2","55.0","58.5","93.00","52.4"
"MIA","MIA @ PHI","03/18/2024","L","48","94.8","102.1","-7.3","65.7","1.53","16.9","29.8","83.7","54.7","15.6","46.1","47.8","96.00","44.6"
"BOS","BOS vs. DET","03/18/2024","W","48","124.0","98.9","25.0","69.8","2.73","20.8","34.0","81.6","56.9","11.5","56.8","59.1","95.50","61.3"
"IND","IND vs. CLE","03/18/2024","L","48","109.6","117.4","-7.8","66.7","2.55","19.9","37.3","68.9","52.1","11.7","51.1","52.5","93.00","47.6"
"LAL","LAL vs. ATL","03/18/2024","W","48","134.7","105.0","29.7","75.0","4.33","26.7","15.4","75.9","51.5","8.9","66.1","68.8","100.50","61.8"
"WAS","WAS vs. BOS","03/17/2024","L","48","104.0","132.7","-28.7","58.5","1.50","17.3","30.6","66.0","47.9","16.0","51.7","54.6","99.00","39.0"
"TOR","TOR @ ORL","03/17/2024","L","48","98.0","114.4","-16.5","62.2","1.28","17.3","27.7","72.1","48.9","18.4","48.8","53.0","97.50","43.6"
"BKN","BKN @ SAS","03/17/2024","L","53","105.5","110.9","-5.4","61.7","2.42","19.1","24.1","68.5","45.5","11.0","50.0","52.1","99.17","48.3"
"DET","DET vs. MIA","03/17/2024","L","48","107.4","109.5","-2.0","63.2","2.00","19.0","17.4","74.5","47.4","12.8","54.2","56.6","94.50","47.6"
"ORL","ORL vs. TOR","03/17/2024","W","48","114.4","98.0","16.5","51.2","1.47","16.8","27.9","72.3","51.1","15.5","57.1","59.2","97.50","56.4"
"LAC","LAC vs. ATL","03/17/2024","L","48","101.1","118.3","-17.2","60.7","1.06","14.0","25.5","68.2","46.2","17.4","45.3","53.6","92.50","41.2"
"MIA","MIA @ DET","03/17/2024","W","48","109.5","107.4","2.0","60.0","2.40","18.2","25.5","82.6","52.6","10.5","51.7","54.1","94.50","52.4"
"ATL","ATL @ LAC","03/17/2024","W","48","118.3","101.1","17.2","78.0","2.00","23.0","31.8","74.5","53.8","17.2","58.9","61.6","92.50","58.8"
"PHX","PHX @ MIL","03/17/2024","L","48","127.7","137.3","-9.5","70.6","2.57","24.8","22.2","76.7","51.9","13.9","66.7","68.9","101.50","48.5"
"DEN","DEN @ DAL","03/17/2024","L","48","109.4","112.6","-3.3","70.3","3.25","19.8","19.1","57.1","40.9","8.3","51.2","56.0","95.50","53.6"
"SAS","SAS vs. BKN","03/17/2024","W","53","110.9","105.5","5.4","65.2","1.67","19.2","31.5","75.9","54.5","16.4","51.0","55.9","99.17","51.7"
"DAL","DAL vs. DEN","03/17/2024","W","48","112.6","109.4","3.3","52.4","1.83","15.3","42.9","80.9","59.1","12.6","46.5","49.0","95.50","46.4"
"BOS","BOS @ WAS","03/17/2024","W","48","132.7","104.0","28.7","69.8","2.00","20.8","34.0","69.4","52.1","15.3","63.2","66.6","99.00","61.0"
"MIL","MIL vs. PHX","03/17/2024","W","48","137.3","127.7","9.5","68.6","3.18","23.8","23.3","77.8","48.1","10.8","67.0","69.9","101.50","51.5"
"UTA","UTA vs. MIN","03/16/2024","L","48","99.0","119.0","-20.0","60.5","1.44","17.2","21.3","86.3","55.1","15.8","49.4","54.2","100.50","43.9"
"CHA","CHA @ PHI","03/16/2024","L","48","103.2","116.0","-12.8","56.8","1.31","16.2","29.8","69.6","49.5","16.8","51.2","54.5","94.50","45.5"
"HOU","HOU vs. CLE","03/16/2024","W","48","115.8","103.0","12.8","59.6","2.80","19.6","26.4","83.0","53.0","9.9","55.6","56.6","100.50","53.7"
"MIN","MIN @ UTA","03/16/2024","W","48","119.0","99.0","20.0","70.5","3.44","22.5","13.7","78.7","44.9","9.0","57.5","59.7","100.50","56.1"
"SAC","SAC vs. NYK","03/16/2024","L","48","94.8","102.1","-7.3","73.3","1.83","16.8","23.7","72.5","46.4","12.5","41.2","47.2","96.00","43.4"
"NYK","NYK @ SAC","03/16/2024","W","48","102.1","94.8","7.3","51.4","1.19","14.7","27.5","76.3","53.6","16.7","49.4","52.7","96.00","56.6"
"CHI","CHI vs. WAS","03/16/2024","W","48","125.7","97.0","28.7","67.3","2.20","22.3","36.8","80.8","62.2","14.9","62.4","65.0","101.00","65.6"
"LAL","LAL vs. GSW","03/16/2024","L","48","126.0","134.7","-8.7","68.1","3.20","22.4","32.6","66.0","49.5","10.4","57.6","60.5","95.50","47.7"
"PHI","PHI vs. CHA","03/16/2024","W","48","116.0","103.2","12.8","69.4","1.56","18.8","30.4","70.2","50.5","17.0","52.5","59.2","94.50","54.5"
"BKN","BKN @ IND","03/16/2024","L","48","99.0","118.6","-19.6","54.5","0.86","13.7","25.0","58.9","43.3","20.8","49.4","55.2","101.50","41.8"
"OKC","OKC @ MEM","03/16/2024","W","48","119.2","113.1","6.1","55.6","2.08","18.5","25.6","81.3","54.9","12.1","58.6","61.3","99.00","53.1"
"POR","POR @ NOP","03/16/2024","L","48","110.3","128.6","-18.3","54.8","1.15","17.3","30.2","65.2","48.3","20.6","57.1","59.9","97.50","39.4"
"NOP","NOP vs. POR","03/16/2024","W","48","128.6","110.3","18.3","69.2","3.60","24.0","34.8","69.8","51.7","10.2","60.3","62.1","97.50","60.6"
"GSW","GSW @ LAL","03/16/2024","W","48","134.7","126.0","8.7","74.5","5.43","25.5","34.0","67.4","50.5","7.4","59.8","61.8","95.50","52.3"
"IND","IND vs. BKN","03/16/2024","W","48","118.6","99.0","19.6","42.0","1.62","14.4","41.1","75.0","56.7","12.7","50.5","54.0","101.50","58.2"
"MEM","MEM vs. OKC","03/16/2024","L","48","113.1","119.2","-6.1","91.9","2.43","24.1","18.8","74.4","45.1","14.1","56.8","60.6","99.00","46.9"
"WAS","WAS @ CHI","03/16/2024","L","48","97.0","125.7","-28.7","75.0","1.69","19.7","19.2","63.2","37.8","15.8","50.6","52.3","101.00","34.4"
"CLE","CLE @ HOU","03/16/2024","L","48","103.0","115.8","-12.8","59.5","1.38","16.9","17.0","73.6","47.0","16.0","52.4","56.7","100.50","46.3"
"MIA","MIA @ DET","03/15/2024","W","48","110.2","96.9","13.3","53.5","2.88","17.6","19.6","75.0","46.5","8.2","51.1","53.9","98.00","55.6"
"TOR","TOR vs. ORL","03/15/2024","L","48","106.2","115.3","-9.1","63.2","1.50","18.3","21.7","78.6","48.9","16.5","55.6","57.3","97.50","43.7"
"NOP","NOP vs. LAC","03/15/2024","W","48","117.9","110.6","7.3","66.7","3.11","20.6","27.7","82.5","52.9","9.5","55.7","58.5","94.50","52.8"
"SAS","SAS vs. DEN","03/15/2024","L","48","108.2","119.4","-11.2","62.2","1.35","17.0","29.2","78.6","52.2","17.3","52.5","57.1","98.00","42.2"
"PHX","PHX @ CHA","03/15/2024","W","48","112.6","101.1","11.6","77.5","3.10","22.5","24.5","73.4","52.2","10.5","52.3","55.8","95.00","59.1"
"LAC","LAC @ NOP","03/15/2024","L","48","110.6","117.9","-7.3","48.6","1.20","15.1","17.5","72.3","47.1","16.0","55.8","60.9","94.50","47.2"
"ORL","ORL @ TOR","03/15/2024","W","48","115.3","106.2","9.1","62.5","1.67","18.9","21.4","78.3","51.1","15.3","58.8","63.0","97.50","56.3"
"DET","DET vs. MIA","03/15/2024","L","48","96.9","110.2","-13.3","75.0","1.50","19.7","25.0","80.4","53.5","18.4","48.8","52.4","98.00","44.4"
"ATL","ATL @ UTA","03/15/2024","L","48","120.8","122.8","-2.0","78.0","3.56","21.9","24.1","73.9","47.0","8.9","55.4","58.7","101.00","48.8"
"DEN","DEN @ SAS","03/15/2024","W","48","119.4","108.2","11.2","75.5","2.85","25.7","21.4","70.8","47.8","13.3","60.7","62.0","98.00","57.8"
"CHA","CHA vs. PHX","03/15/2024","L","48","101.1","112.6","-11.6","57.1","4.00","15.3","26.6","75.5","47.8","5.3","40.4","45.3","95.00","40.9"
"UTA","UTA vs. ATL","03/15/2024","W","48","122.8","120.8","2.0","52.2","1.85","17.5","26.1","75.9","53.0","12.9","58.9","62.8","101.00","51.2"
"WAS","WAS @ HOU","03/14/2024","L","48","110.2","123.9","-13.7","63.0","2.07","20.0","16.3","71.1","40.2","13.0","55.9","58.7","108.50","44.1"
"CHI","CHI vs. LAC","03/14/2024","L","48","119.4","138.5","-19.1","68.3","2.15","20.7","34.8","78.8","53.2","14.0","57.0","59.7","92.00","41.9"
"PHI","PHI @ MIL","03/14/2024","L","48","118.0","126.7","-8.7","51.3","1.54","17.1","20.0","70.6","43.2","14.6","60.1","61.6","89.50","41.7"
"POR","POR vs. NYK","03/14/2024","L","48","96.9","109.4","-12.5","55.9","1.06","14.7","29.4","66.0","47.5","18.8","47.0","51.1","96.00","44.6"
"PHX","PHX @ BOS","03/14/2024","L","48","115.5","132.3","-16.8","57.4","1.93","18.2","45.3","81.4","61.5","14.4","53.0","54.2","96.50","43.8"
"DAL","DAL @ OKC","03/14/2024","L","48","119.0","124.8","-5.8","58.1","1.32","18.0","34.9","73.8","54.1","19.0","58.3","62.3","100.50","46.4"
"LAC","LAC @ CHI","03/14/2024","W","48","138.5","119.4","19.1","66.7","3.20","24.8","21.2","65.2","46.8","11.0","72.5","73.1","92.00","58.1"
"HOU","HOU vs. WAS","03/14/2024","W","48","123.9","110.2","13.7","47.1","1.26","16.8","28.9","83.7","59.8","17.4","65.5","69.2","108.50","55.9"
"MIL","MIL vs. PHI","03/14/2024","W","48","126.7","118.0","8.7","74.4","1.93","22.7","29.4","80.0","56.8","16.7","65.3","69.0","89.50","58.3"
"BOS","BOS vs. PHX","03/14/2024","W","48","132.3","115.5","16.8","66.0","3.10","23.0","18.6","54.7","38.5","10.4","66.9","67.7","96.50","56.2"
"NYK","NYK @ POR","03/14/2024","W","48","109.4","96.9","12.5","42.1","1.07","12.6","34.0","70.6","52.5","15.6","47.1","53.3","96.00","55.4"
"OKC","OKC vs. DAL","03/14/2024","W","48","124.8","119.0","5.8","62.2","2.15","20.0","26.2","65.1","45.9","12.9","61.6","65.5","100.50","53.6"
"TOR","TOR @ DET","03/13/2024","L","48","93.7","102.7","-9.0","78.0","2.91","21.8","7.3","70.6","37.7","9.9","48.9","51.3","110.50","48.9"
"NOP","NOP vs. CLE","03/13/2024","L","48","96.9","118.4","-21.4","62.9","1.83","17.3","14.9","80.0","46.7","12.2","46.3","51.9","98.00","42.1"
"LAL","LAL @ SAC","03/13/2024","L","48","109.2","125.0","-15.8","65.8","1.79","19.2","16.7","73.3","46.0","14.3","57.7","61.0","97.00","45.8"
"GSW","GSW @ DAL","03/13/2024","L","48","102.1","111.2","-9.2","51.4","1.12","13.8","38.6","73.2","53.1","17.5","45.1","49.3","97.50","37.4"
"CHI","CHI @ IND","03/13/2024","W","53","118.9","116.2","2.7","45.8","1.83","15.5","18.4","76.8","49.5","10.8","57.6","62.2","100.53","51.6"
"DEN","DEN @ MIA","03/13/2024","W","48","112.4","96.7","15.7","60.0","2.40","19.7","20.5","76.6","49.5","11.2","55.5","57.0","90.00","55.2"
"BKN","BKN @ ORL","03/13/2024","L","48","112.8","122.6","-9.8","55.3","1.62","16.5","29.5","75.7","50.6","13.8","51.2","57.1","93.50","44.3"
"CHA","CHA @ MEM","03/13/2024","W","48","111.1","100.0","11.1","59.1","1.30","19.3","24.4","63.3","45.6","20.2","61.6","62.7","98.50","57.6"
"POR","POR vs. ATL","03/13/2024","W","48","109.3","105.2","4.1","63.2","1.33","17.6","34.8","70.4","54.0","18.6","52.4","57.3","97.00","56.8"
"IND","IND vs. CHI","03/13/2024","L","53","116.2","118.9","-2.7","65.2","3.33","19.6","23.2","81.6","50.5","8.1","53.5","57.9","100.53","48.4"
"DAL","DAL vs. GSW","03/13/2024","W","48","111.2","102.1","9.2","68.2","1.76","21.6","26.8","61.4","46.9","17.3","57.3","60.3","97.50","62.6"
"DET","DET vs. TOR","03/13/2024","W","48","102.7","93.7","9.0","69.2","1.23","17.8","29.4","92.7","62.3","20.0","50.6","55.6","110.50","51.1"
"ATL","ATL @ POR","03/13/2024","L","48","105.2","109.3","-4.1","50.0","1.27","14.5","29.6","65.2","46.0","15.5","51.1","53.2","97.00","43.2"
"MIA","MIA vs. DEN","03/13/2024","L","48","96.7","112.4","-15.7","52.9","2.00","15.0","23.4","79.5","50.5","9.9","45.6","50.0","90.00","44.8"
"ORL","ORL vs. BKN","03/13/2024","W","48","122.6","112.8","9.8","72.5","2.23","22.3","24.3","70.5","49.4","14.0","61.0","64.5","93.50","55.7"
"MEM","MEM vs. CHA","03/13/2024","L","48","100.0","111.1","-11.1","66.7","1.00","17.1","36.7","75.6","54.4","24.5","51.8","54.5","98.50","42.4"
"SAC","SAC vs. LAL","03/13/2024","W","48","125.0","109.2","15.8","65.2","2.14","21.7","26.7","83.3","54.0","14.6","63.1","64.3","97.00","54.2"
"CLE","CLE @ NOP","03/13/2024","W","48","118.4","96.9","21.4","80.9","3.17","26.2","20.0","85.1","53.3","12.2","62.0","62.2","98.00","57.9"
"BOS","BOS @ UTA","03/12/2024","W","48","135.2","116.3","18.9","58.1","2.78","18.7","36.0","73.9","54.2","9.9","57.6","61.3","91.50","55.7"
"IND","IND @ OKC","03/12/2024","W","48","116.3","106.7","9.6","70.8","3.78","23.8","11.6","71.2","46.1","8.7","59.0","62.1","104.00","60.0"
"HOU","HOU @ SAS","03/12/2024","W","48","110.8","108.6","2.2","56.8","1.62","16.7","27.3","73.3","50.6","14.0","52.5","57.7","93.00","47.9"
