"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"DAL","DAL @ PHI","03/17/2017","L","48","76.3","119.6","-43.3","70.0","1.62","16.3","21.7","74.4","42.4","13.4","37.4","39.2","97.00","21.7"
"BOS","BOS @ BKN","03/17/2017","W","48","100.0","96.0","4.0","58.8","1.54","15.3","24.5","78.6","52.3","13.3","44.1","50.1","98.50","53.1"
"ORL","ORL @ PHX","03/17/2017","W","48","105.8","100.0","5.8","50.0","1.62","14.9","32.7","68.6","50.0","12.6","47.4","51.8","103.00","49.7"
"DET","DET vs. TOR","03/17/2017","L","48","80.6","92.6","-11.9","48.3","1.08","11.6","23.7","81.6","50.0","14.0","36.7","40.7","93.50","38.3"
"NOP","NOP vs. HOU","03/17/2017","W","48","119.6","105.7","14.0","59.2","2.23","20.0","20.0","81.0","54.4","12.1","59.8","62.4","106.50","61.4"
"ATL","ATL vs. MEM","03/16/2017","L","48","97.8","109.6","-11.7","65.5","1.06","15.3","27.7","60.4","45.0","19.4","46.5","52.9","93.50","43.6"
"TOR","TOR vs. OKC","03/16/2017","L","48","101.0","121.8","-20.8","40.5","1.07","12.1","18.8","64.3","40.0","13.9","48.8","54.1","101.00","38.1"
"DEN","DEN vs. LAC","03/16/2017","W","48","134.4","117.5","16.8","67.4","2.82","22.3","27.9","88.1","57.6","11.5","62.2","66.2","96.50","57.2"
"GSW","GSW vs. ORL","03/16/2017","W","48","118.4","90.2","28.3","72.0","2.77","24.5","23.3","64.5","47.6","12.6","63.2","62.8","102.50","73.8"
"LAC","LAC @ DEN","03/16/2017","L","48","117.5","134.4","-16.8","59.1","2.89","20.3","11.9","72.1","42.4","9.3","61.9","62.9","96.50","42.8"
"UTA","UTA @ CLE","03/16/2017","L","48","88.3","95.8","-7.5","52.9","1.06","14.6","21.2","72.7","47.7","18.1","44.5","47.1","94.50","46.5"
"NYK","NYK vs. BKN","03/16/2017","L","48","111.1","122.2","-11.1","48.8","2.86","15.9","14.6","62.5","38.5","7.1","48.3","55.3","99.00","46.6"
"OKC","OKC @ TOR","03/16/2017","W","48","121.8","101.0","20.8","70.2","1.83","22.1","35.7","81.3","60.0","17.8","61.4","63.8","101.00","61.9"
"MEM","MEM @ ATL","03/16/2017","W","48","109.6","97.8","11.7","74.4","2.42","20.4","39.6","72.3","55.0","12.8","47.8","51.5","93.50","56.4"
"CLE","CLE vs. UTA","03/16/2017","W","48","95.8","88.3","7.5","38.9","1.17","11.5","27.3","78.8","52.3","12.6","47.1","48.2","94.50","53.5"
"ORL","ORL @ GSW","03/16/2017","L","48","90.2","118.4","-28.3","42.9","0.71","10.9","35.5","76.7","52.4","20.6","41.0","44.6","102.50","26.2"
"BKN","BKN @ NYK","03/16/2017","W","48","122.2","111.1","11.1","46.3","1.27","14.1","37.5","85.4","61.5","15.2","53.5","59.7","99.00","53.4"
"HOU","HOU vs. LAL","03/15/2017","W","48","126.4","90.1","36.3","74.0","1.76","22.7","35.4","76.5","56.6","19.1","64.8","66.1","110.50","71.0"
"SAS","SAS vs. POR","03/15/2017","L","48","111.6","115.8","-4.2","66.7","2.00","20.7","31.3","76.7","52.7","14.7","54.0","56.0","95.00","47.8"
"MEM","MEM @ CHI","03/15/2017","W","48","112.6","104.6","8.0","72.2","2.36","19.8","38.0","67.8","54.1","12.6","48.8","52.7","87.00","54.7"
"UTA","UTA @ DET","03/15/2017","W","48","105.4","91.2","14.2","77.8","1.65","21.7","24.4","80.8","54.6","18.5","55.2","57.7","91.50","62.1"
"BOS","BOS vs. MIN","03/15/2017","W","48","127.2","114.3","12.9","79.1","3.40","25.8","24.3","63.5","47.2","10.9","62.7","66.3","91.50","59.5"
"DET","DET vs. UTA","03/15/2017","L","48","91.2","105.4","-14.2","38.9","1.56","12.2","19.2","75.6","45.4","9.9","43.6","45.5","91.50","37.9"
"CHA","CHA @ IND","03/15/2017","L","48","88.5","111.4","-22.9","46.9","1.50","13.6","18.8","82.4","45.1","11.5","41.9","44.9","87.50","34.2"
"LAL","LAL @ HOU","03/15/2017","L","48","90.1","126.4","-36.3","38.1","0.70","11.5","23.5","64.6","43.4","20.7","47.8","50.5","110.50","29.0"
"CHI","CHI vs. MEM","03/15/2017","L","48","104.6","112.6","-8.0","64.7","3.67","17.3","32.2","62.0","45.9","6.9","43.4","46.6","87.00","45.3"
"WAS","WAS vs. DAL","03/15/2017","L","48","109.2","115.5","-6.3","75.0","2.50","22.2","20.0","88.1","52.9","12.2","56.1","58.6","97.50","49.2"
"PHX","PHX vs. SAC","03/15/2017","L","48","99.0","103.9","-4.9","55.8","1.85","16.0","37.3","71.1","50.9","12.7","43.0","44.6","102.50","41.6"
"MIN","MIN @ BOS","03/15/2017","L","48","114.3","127.2","-12.9","65.0","3.25","19.3","36.5","75.7","52.8","8.8","48.4","52.1","91.50","40.5"
"NOP","NOP @ MIA","03/15/2017","L","48","108.7","118.8","-10.1","50.0","1.40","15.6","28.0","73.3","49.5","14.6","52.8","55.8","102.00","46.8"
"LAC","LAC vs. MIL","03/15/2017","L","48","103.2","105.4","-2.2","65.7","1.44","18.4","26.7","84.4","55.6","17.2","50.0","54.7","92.50","50.3"
"POR","POR @ SAS","03/15/2017","W","48","115.8","111.6","4.2","55.3","1.91","16.8","23.3","68.8","47.3","11.6","53.1","59.6","95.00","52.3"
"MIA","MIA vs. NOP","03/15/2017","W","48","118.8","108.7","10.1","52.3","1.44","16.9","26.7","72.0","50.5","15.8","59.8","62.9","102.00","53.2"
"SAC","SAC @ PHX","03/15/2017","W","48","103.9","99.0","4.9","57.9","1.22","15.9","28.9","62.7","49.1","17.5","51.9","56.9","102.50","58.4"
"MIL","MIL @ LAC","03/15/2017","W","48","105.4","103.2","2.2","64.7","2.00","18.3","15.6","73.3","44.4","12.0","51.3","55.7","92.50","49.7"
"DAL","DAL @ WAS","03/15/2017","W","48","115.5","109.2","6.3","60.0","2.40","19.0","11.9","80.0","47.1","10.3","59.5","62.2","97.50","50.8"
"IND","IND vs. CHA","03/15/2017","W","48","111.4","88.5","22.9","66.7","1.73","22.2","17.6","81.3","54.9","17.0","61.6","63.7","87.50","65.8"
"GSW","GSW vs. PHI","03/14/2017","W","48","100.0","98.1","1.9","75.0","1.33","16.3","30.0","64.2","46.0","17.0","44.3","51.3","106.00","48.3"
"BKN","BKN vs. OKC","03/14/2017","L","48","105.1","122.0","-16.9","60.6","1.00","16.0","15.4","62.0","41.6","20.2","54.9","61.8","99.50","41.4"
"IND","IND @ NYK","03/14/2017","L","48","86.2","93.5","-7.4","50.0","1.00","12.7","30.0","76.9","51.8","17.0","41.4","43.3","93.50","42.2"
"OKC","OKC @ BKN","03/14/2017","W","48","122.0","105.1","16.9","68.2","2.31","20.1","38.0","84.6","58.4","13.0","55.1","58.7","99.50","58.6"
"NYK","NYK vs. IND","03/14/2017","W","48","93.5","86.2","7.4","60.0","1.40","16.7","23.1","70.0","48.2","16.1","47.6","49.0","93.50","57.8"
"CLE","CLE vs. DET","03/14/2017","W","48","137.6","101.1","36.6","63.0","3.22","23.2","8.8","61.9","43.3","9.7","72.1","73.5","94.00","66.5"
"POR","POR @ NOP","03/14/2017","L","48","80.2","104.2","-24.0","56.5","0.81","10.9","17.5","89.1","49.5","16.7","37.5","44.0","96.00","29.2"
"DET","DET @ CLE","03/14/2017","L","48","101.1","137.6","-36.6","54.1","2.50","14.8","38.1","91.2","56.7","8.4","39.4","44.7","94.00","33.5"
"NOP","NOP vs. POR","03/14/2017","W","48","104.2","80.2","24.0","50.0","3.80","15.8","10.9","82.5","50.5","5.2","51.3","53.6","96.00","70.8"
"PHI","PHI @ GSW","03/14/2017","L","48","98.1","100.0","-1.9","71.8","1.22","18.5","35.8","70.0","54.0","21.7","48.3","51.5","106.00","51.7"
"CHA","CHA vs. CHI","03/13/2017","L","48","111.2","117.3","-6.1","58.1","4.17","18.8","21.6","69.2","45.6","6.1","50.0","53.8","98.00","47.3"
"SAS","SAS vs. ATL","03/13/2017","W","48","103.9","97.1","6.8","79.5","1.35","21.5","22.7","80.0","53.2","22.3","58.0","60.5","102.50","54.3"
"MIN","MIN vs. WAS","03/13/2017","W","48","116.7","101.0","15.7","60.0","1.80","19.6","24.4","78.4","54.3","14.7","58.1","62.2","102.50","62.5"
"ATL","ATL @ SAS","03/13/2017","L","48","97.1","103.9","-6.8","73.0","1.69","19.4","20.0","77.3","46.8","15.7","49.4","52.5","102.50","45.7"
"UTA","UTA vs. LAC","03/13/2017","W","48","128.1","124.1","4.0","53.7","2.44","18.2","28.9","85.7","58.8","10.1","61.5","65.0","88.00","55.6"
"LAC","LAC @ UTA","03/13/2017","L","48","124.1","128.1","-4.0","41.0","2.67","14.7","14.3","71.1","41.3","6.9","57.7","61.3","88.00","44.4"
"WAS","WAS @ MIN","03/13/2017","L","48","101.0","116.7","-15.7","41.7","1.00","11.7","21.6","75.6","45.7","14.6","47.0","53.3","102.50","37.5"
"SAC","SAC vs. ORL","03/13/2017","W","48","117.6","111.7","6.0","54.5","1.60","18.5","10.0","75.5","47.3","14.7","63.4","65.8","102.50","51.6"
"MIL","MIL @ MEM","03/13/2017","L","48","108.1","132.9","-24.8","67.7","1.24","18.1","23.7","61.0","43.0","19.8","56.7","61.3","85.50","40.2"
"ORL","ORL @ SAC","03/13/2017","L","48","111.7","117.6","-6.0","71.1","2.67","21.8","24.5","90.0","52.7","11.7","52.6","55.7","102.50","48.4"
"DEN","DEN vs. LAL","03/13/2017","W","48","125.2","97.1","28.1","80.0","2.25","24.3","22.5","68.4","49.5","15.5","63.7","67.9","103.50","67.5"
"TOR","TOR vs. DAL","03/13/2017","W","48","109.9","85.7","24.2","51.4","1.36","15.7","26.8","86.0","61.2","15.4","53.2","58.2","91.00","67.2"
"DAL","DAL @ TOR","03/13/2017","L","48","85.7","109.9","-24.2","67.7","3.00","17.5","14.0","73.2","38.8","7.7","40.6","43.0","91.00","32.8"
"CHI","CHI @ CHA","03/13/2017","W","48","117.3","111.2","6.1","70.7","2.90","20.6","30.8","78.4","54.4","10.2","52.2","56.5","98.00","52.7"
"LAL","LAL @ DEN","03/13/2017","L","48","97.1","125.2","-28.1","40.5","1.06","12.3","31.6","77.5","50.5","15.4","46.4","47.9","103.50","32.5"
"MEM","MEM vs. MIL","03/13/2017","W","48","132.9","108.1","24.8","73.2","2.50","22.9","39.0","76.3","57.0","14.1","60.8","63.4","85.50","59.8"
"MIA","MIA @ IND","03/12/2017","L","48","107.7","110.9","-3.2","46.2","1.50","13.8","37.3","70.0","52.3","13.2","46.3","48.5","91.50","46.8"
"LAL","LAL vs. PHI","03/12/2017","L","48","111.5","113.5","-1.9","54.5","1.60","17.4","25.5","81.0","51.7","14.4","52.3","57.8","104.00","50.8"
"HOU","HOU vs. CLE","03/12/2017","W","48","121.9","119.1","2.7","61.0","4.17","17.6","37.9","82.1","55.7","6.3","51.0","54.0","95.00","52.0"
"BKN","BKN vs. NYK","03/12/2017","W","48","117.6","110.9","6.8","57.5","1.44","16.4","33.3","73.7","54.6","15.7","56.9","60.1","101.50","53.9"
"BOS","BOS vs. CHI","03/12/2017","W","48","102.0","83.3","18.7","55.0","1.05","16.5","32.6","74.5","55.4","21.4","55.8","57.0","97.00","62.5"
"NYK","NYK @ BKN","03/12/2017","L","48","110.9","117.6","-6.8","56.4","2.44","16.1","26.3","66.7","45.4","8.9","45.7","51.8","101.50","46.1"
"POR","POR @ PHX","03/12/2017","W","48","108.9","99.0","9.9","32.6","1.00","11.2","21.3","80.0","52.9","13.9","54.1","56.7","101.50","53.8"
"PHX","PHX vs. POR","03/12/2017","L","48","99.0","108.9","-9.9","48.8","2.00","15.4","20.0","78.7","47.1","9.8","46.8","49.6","101.50","46.2"
"PHI","PHI @ LAL","03/12/2017","W","48","113.5","111.5","1.9","68.3","1.75","20.1","19.0","74.5","48.3","15.4","58.2","63.4","104.00","49.2"
"CLE","CLE @ HOU","03/12/2017","L","48","119.1","121.9","-2.7","57.1","1.60","19.2","17.9","62.1","44.3","16.0","63.1","65.3","95.00","48.0"
"IND","IND vs. MIA","03/12/2017","W","48","110.9","107.7","3.2","34.3","1.33","10.2","30.0","62.7","47.7","9.8","45.7","53.1","91.50","53.2"
"CHI","CHI @ BOS","03/12/2017","L","48","83.3","102.0","-18.7","54.5","0.95","14.1","25.5","67.4","44.6","19.8","42.0","44.0","97.00","37.5"
"MIL","MIL vs. MIN","03/11/2017","W","48","112.1","105.6","6.5","51.4","1.46","15.2","34.1","72.3","53.8","14.3","51.3","56.6","90.50","53.6"
"WAS","WAS @ POR","03/11/2017","W","53","117.9","118.1","-0.2","57.4","2.08","18.8","24.5","77.1","50.5","12.3","58.9","61.1","95.55","50.8"
"SAS","SAS vs. GSW","03/11/2017","W","48","110.3","87.6","22.7","67.5","1.35","20.5","25.6","65.6","50.5","20.6","59.7","63.0","97.00","65.9"
"CLE","CLE @ ORL","03/11/2017","W","48","119.6","106.1","13.5","69.8","3.33","21.9","20.4","72.6","49.5","9.3","58.7","59.8","97.50","58.2"
"SAC","SAC vs. DEN","03/11/2017","L","48","100.0","114.1","-14.1","66.7","1.85","18.8","25.5","73.9","48.5","14.1","48.8","50.7","92.00","41.6"
"GSW","GSW @ SAS","03/11/2017","L","48","87.6","110.3","-22.7","57.6","1.27","13.8","34.4","74.4","49.5","15.5","38.6","41.6","97.00","34.1"
"MEM","MEM vs. ATL","03/11/2017","L","48","91.8","110.3","-18.5","64.7","1.69","16.3","28.8","84.2","50.5","13.3","40.6","44.9","97.50","38.4"
"MIA","MIA vs. TOR","03/11/2017","W","48","113.0","97.8","15.2","60.0","1.75","17.4","20.0","61.4","44.3","13.0","56.3","60.1","91.50","64.0"
"DEN","DEN @ SAC","03/11/2017","W","48","114.1","100.0","14.1","52.5","2.33","16.9","26.1","74.5","51.5","9.8","52.4","56.5","92.00","58.4"
"MIN","MIN @ MIL","03/11/2017","L","48","105.6","112.1","-6.5","56.8","1.62","17.1","27.7","65.9","46.2","14.4","48.8","52.6","90.50","46.4"
"NYK","NYK @ DET","03/11/2017","L","48","94.8","114.3","-19.4","72.2","1.44","19.7","18.8","71.4","47.1","18.6","51.8","53.0","97.50","39.8"
"UTA","UTA @ OKC","03/11/2017","L","48","111.8","117.9","-6.1","41.7","1.15","13.0","17.1","68.1","44.3","14.0","54.0","59.6","94.00","46.3"
"CHA","CHA vs. NOP","03/11/2017","L","53","114.0","119.0","-5.0","69.6","3.20","20.8","29.8","78.4","52.8","9.3","51.5","55.1","96.00","48.9"
"LAC","LAC vs. PHI","03/11/2017","W","48","114.3","103.1","11.2","62.5","1.92","18.8","24.4","78.3","51.6","13.3","54.3","59.7","97.50","56.4"
"PHX","PHX @ DAL","03/11/2017","W","48","105.3","101.0","4.2","47.4","1.64","15.1","12.8","76.6","44.7","11.6","49.4","54.5","96.00","49.7"
"ATL","ATL @ MEM","03/11/2017","W","48","110.3","91.8","18.5","61.1","1.22","17.6","15.8","71.2","49.5","18.6","60.4","64.1","97.50","61.6"
"PHI","PHI @ LAC","03/11/2017","L","48","103.1","114.3","-11.2","70.0","1.75","20.9","21.7","75.6","48.4","16.5","53.6","55.5","97.50","43.6"
"POR","POR vs. WAS","03/11/2017","L","53","118.1","117.9","0.2","54.2","1.73","18.4","22.9","75.5","49.5","14.3","59.6","61.4","95.55","49.2"
"DAL","DAL vs. PHX","03/11/2017","L","48","101.0","105.3","-4.2","60.7","1.31","13.7","23.4","87.2","55.3","13.4","43.9","54.5","96.00","50.3"
"DET","DET vs. NYK","03/11/2017","W","48","114.3","94.8","19.4","58.7","3.86","19.3","28.6","81.3","52.9","7.1","52.6","53.7","97.50","60.2"
"ORL","ORL vs. CLE","03/11/2017","L","48","106.1","119.6","-13.5","44.7","3.40","13.0","27.4","79.6","50.5","5.1","41.7","48.0","97.50","41.8"
"TOR","TOR @ MIA","03/11/2017","L","48","97.8","113.0","-15.2","21.2","0.54","5.9","38.6","80.0","55.7","14.3","38.6","44.9","91.50","36.0"
"NOP","NOP @ CHA","03/11/2017","W","53","119.0","114.0","5.0","66.0","3.30","22.3","21.6","70.2","47.2","9.5","57.6","58.9","96.00","51.1"
"OKC","OKC vs. UTA","03/11/2017","W","48","117.9","111.8","6.1","53.5","1.92","17.4","31.9","82.9","55.7","12.6","54.7","58.0","94.00","53.7"
"ATL","ATL vs. TOR","03/10/2017","W","48","106.1","98.0","8.0","61.5","1.14","17.9","26.8","67.2","50.5","21.2","57.3","59.8","100.00","55.8"
"CHI","CHI vs. HOU","03/10/2017","L","48","87.9","107.5","-19.6","63.2","1.33","16.6","26.2","76.4","50.0","16.8","43.4","45.5","107.00","38.5"
"WAS","WAS @ SAC","03/10/2017","W","53","118.2","113.0","5.2","55.8","2.64","18.8","36.5","83.7","59.4","10.0","54.3","57.8","98.72","55.0"
"TOR","TOR @ ATL","03/10/2017","L","48","98.0","106.1","-8.0","51.4","1.58","13.9","32.8","73.2","49.5","11.9","42.4","47.7","100.00","44.2"
"BKN","BKN @ DAL","03/10/2017","L","48","101.1","109.4","-8.3","67.6","1.92","18.7","10.6","69.6","39.8","12.6","49.4","54.5","95.50","45.8"
"SAC","SAC vs. WAS","03/10/2017","L","53","113.0","118.2","-5.2","61.4","2.45","18.9","16.3","63.5","40.6","10.2","54.3","58.5","98.72","45.0"
"MIN","MIN vs. GSW","03/10/2017","W","48","108.4","108.5","-0.1","53.8","1.91","15.8","34.6","68.8","51.0","11.6","46.6","51.6","94.50","48.6"
"CHA","CHA vs. ORL","03/10/2017","W","48","137.5","93.1","44.4","72.3","4.86","26.4","23.5","79.6","56.6","8.0","65.8","68.9","87.50","76.7"
"BOS","BOS @ DEN","03/10/2017","L","48","98.0","117.8","-19.8","55.9","1.06","14.7","18.0","67.4","40.9","17.8","49.4","54.3","101.00","36.3"
"DEN","DEN vs. BOS","03/10/2017","W","48","117.8","98.0","19.8","53.3","1.26","17.4","32.6","82.0","59.1","18.8","60.0","62.8","101.00","63.7"
"HOU","HOU @ CHI","03/10/2017","W","48","107.5","87.9","19.6","70.3","1.53","17.9","23.6","73.8","50.0","15.9","50.0","55.8","107.00","61.5"
"GSW","GSW @ MIN","03/10/2017","L","48","108.5","108.4","0.1","61.0","2.08","18.7","31.3","65.4","49.0","12.8","50.6","53.4","94.50","51.4"
"ORL","ORL @ CHA","03/10/2017","L","48","93.1","137.5","-44.4","61.3","1.73","16.4","20.4","76.5","43.4","12.6","44.1","47.3","87.50","23.3"
"MIL","MIL vs. IND","03/10/2017","W","48","105.3","89.5","15.8","51.5","0.77","14.7","17.6","72.7","48.7","23.4","57.0","64.1","94.50","60.2"
"DAL","DAL vs. BKN","03/10/2017","W","48","109.4","101.1","8.3","48.5","1.00","12.9","30.4","89.4","60.2","16.7","51.3","58.1","95.50","54.2"
"IND","IND @ MIL","03/10/2017","L","48","89.5","105.3","-15.8","45.5","0.75","12.5","27.3","82.4","51.3","21.1","45.3","50.2","94.50","39.8"
"POR","POR vs. PHI","03/09/2017","W","53","105.6","101.9","3.7","62.5","1.32","16.6","35.3","75.0","56.1","17.6","48.9","55.6","96.91","59.7"
"LAL","LAL @ PHX","03/09/2017","W","48","119.6","107.8","11.8","44.7","2.33","15.1","30.4","56.6","43.1","8.8","54.1","56.2","102.00","54.0"
"SAS","SAS @ OKC","03/09/2017","L","48","101.1","109.7","-8.6","42.9","1.00","12.3","30.2","60.8","45.2","16.5","45.2","49.6","92.00","43.8"
"PHI","PHI @ POR","03/09/2017","L","53","101.9","105.6","-3.7","43.9","1.06","13.1","25.0","64.7","43.9","16.0","49.5","52.5","96.91","40.3"
"LAC","LAC @ MEM","03/09/2017","W","48","118.8","101.0","17.7","60.0","1.71","18.6","23.7","87.8","59.8","14.6","58.3","63.1","96.50","58.0"
"CLE","CLE @ DET","03/09/2017","L","48","108.6","115.2","-6.6","61.5","2.40","18.9","20.8","73.5","47.4","10.8","53.0","54.7","92.50","46.9"
"PHX","PHX vs. LAL","03/09/2017","L","48","107.8","119.6","-11.8","47.6","1.00","13.8","43.4","69.6","56.9","19.6","49.5","53.9","102.00","46.0"
"MEM","MEM vs. LAC","03/09/2017","L","48","101.0","118.8","-17.7","70.3","2.89","20.2","12.2","76.3","40.2","9.3","48.8","52.9","96.50","42.0"
"DET","DET vs. CLE","03/09/2017","W","48","115.2","108.6","6.6","53.7","2.75","17.3","26.5","79.2","52.6","8.7","51.7","55.0","92.50","53.1"
"OKC","OKC vs. SAS","03/09/2017","W","48","109.7","101.1","8.6","56.1","2.09","17.2","39.2","69.8","54.8","11.8","49.4","51.9","92.00","56.2"
"NOP","NOP vs. TOR","03/08/2017","L","48","97.8","105.6","-7.9","64.7","1.57","18.2","23.9","77.3","50.0","15.7","48.1","50.7","89.00","45.6"
"MIA","MIA vs. CHA","03/08/2017","W","48","114.9","108.6","6.3","59.5","1.69","16.9","31.4","81.4","54.3","13.8","53.5","56.5","93.50","51.6"
"SAC","SAC @ SAS","03/08/2017","L","48","106.1","114.0","-7.9","47.6","1.43","15.9","17.4","82.2","49.5","14.3","52.9","55.9","99.00","41.7"
"GSW","GSW vs. BOS","03/08/2017","L","48","90.5","103.1","-12.6","62.2","1.28","17.7","25.0","73.5","49.5","18.9","47.6","48.9","95.50","41.7"
"CHA","CHA @ MIA","03/08/2017","L","48","108.6","114.9","-6.3","37.8","1.17","12.3","18.6","68.6","45.7","12.9","50.6","56.6","93.50","48.4"
"HOU","HOU vs. UTA","03/08/2017","L","48","114.9","121.1","-6.2","62.9","2.75","17.5","23.4","61.1","39.8","8.5","49.4","55.9","94.50","45.9"
"UTA","UTA @ HOU","03/08/2017","W","48","121.1","114.9","6.2","51.2","1.11","16.2","38.9","76.6","60.2","20.0","61.8","66.4","94.50","54.1"
"CHI","CHI @ ORL","03/08/2017","L","48","98.9","106.5","-7.6","66.7","1.33","18.8","26.1","66.0","47.5","19.6","51.9","53.0","92.00","46.4"
"MIN","MIN vs. LAC","03/08/2017","W","48","115.1","97.8","17.2","61.9","1.86","19.0","39.1","72.0","56.3","15.1","51.7","56.4","93.00","63.1"
"WAS","WAS @ DEN","03/08/2017","W","48","124.2","114.1","10.1","62.0","2.58","22.0","29.3","76.6","54.5","12.1","63.1","63.8","99.00","55.8"
"NYK","NYK @ MIL","03/08/2017","L","48","98.9","110.6","-11.7","56.4","1.38","17.3","24.5","71.2","48.5","17.0","50.6","52.1","94.00","41.7"
"DET","DET @ IND","03/08/2017","L","48","106.5","123.7","-17.1","51.3","2.00","15.5","30.9","77.8","52.0","10.9","47.8","49.7","92.50","39.4"
"DEN","DEN vs. WAS","03/08/2017","L","48","114.1","124.2","-10.1","67.4","1.94","22.1","23.4","70.7","45.5","16.2","60.3","59.8","99.00","44.2"
"TOR","TOR @ NOP","03/08/2017","W","48","105.6","97.8","7.9","58.3","1.75","17.6","22.7","76.1","50.0","13.5","52.6","54.6","89.00","54.4"
"BOS","BOS @ GSW","03/08/2017","W","48","103.1","90.5","12.6","75.7","2.00","20.4","26.5","75.0","50.5","14.6","50.0","53.6","95.50","58.3"
"ORL","ORL vs. CHI","03/08/2017","W","48","106.5","98.9","7.6","56.8","2.10","16.0","34.0","73.9","52.5","10.9","45.5","49.9","92.00","53.6"
"MIL","MIL vs. NYK","03/08/2017","W","48","110.6","98.9","11.7","70.3","3.25","19.4","28.8","75.5","51.5","8.5","47.7","52.9","94.00","58.3"
"IND","IND vs. DET","03/08/2017","W","48","123.7","106.5","17.1","61.4","5.40","20.9","22.2","69.1","48.0","5.4","56.3","59.7","92.50","60.6"
"LAC","LAC @ MIN","03/08/2017","L","48","97.8","115.1","-17.2","51.4","1.06","14.5","28.0","60.9","43.8","18.3","47.6","50.0","93.00","36.9"
"SAS","SAS vs. SAC","03/08/2017","W","48","114.0","106.1","7.9","78.6","2.75","23.6","17.8","82.6","50.5","12.0","58.3","61.1","99.00","58.3"
"ATL","ATL vs. BKN","03/08/2017","W","48","100.9","96.3","4.6","46.3","1.19","13.1","32.2","85.1","55.7","14.7","45.3","50.4","109.00","49.7"
"BKN","BKN @ ATL","03/08/2017","L","48","96.3","100.9","-4.6","75.7","1.22","19.6","14.9","67.8","44.3","21.1","53.1","57.7","109.00","50.3"
"WAS","WAS @ PHX","03/07/2017","W","48","115.9","113.4","2.5","46.3","1.73","13.1","24.1","78.7","49.5","9.7","49.4","57.8","112.50","53.0"
"DAL","DAL vs. LAL","03/07/2017","W","48","122.0","112.1","9.9","55.6","1.79","18.9","17.5","74.5","49.5","14.0","64.5","66.8","99.50","54.4"
"PHX","PHX vs. WAS","03/07/2017","L","48","113.4","115.9","-2.5","52.3","1.21","15.9","21.3","75.9","50.5","17.0","57.4","61.9","112.50","47.0"
"OKC","OKC vs. POR","03/07/2017","L","48","122.2","128.6","-6.3","36.4","0.94","12.0","41.3","68.3","54.0","17.2","57.6","61.6","98.50","43.3"
"LAL","LAL @ DAL","03/07/2017","L","48","112.1","122.0","-9.9","59.5","2.27","18.2","25.5","82.5","50.5","11.1","52.8","55.7","99.50","45.6"
"POR","POR @ OKC","03/07/2017","W","48","128.6","122.2","6.3","51.1","2.00","17.8","31.7","58.7","46.0","12.2","61.8","65.0","98.50","56.7"
"LAC","LAC vs. BOS","03/06/2017","W","48","117.2","103.0","14.1","59.0","1.77","17.6","24.4","82.4","56.5","13.1","59.6","61.9","99.00","58.9"
"ORL","ORL vs. NYK","03/06/2017","L","48","111.7","120.2","-8.5","57.5","1.77","17.6","32.0","68.1","49.5","13.8","52.4","54.9","94.00","43.7"
"BKN","BKN @ MEM","03/06/2017","W","48","120.8","109.0","11.8","41.0","0.94","12.9","21.6","77.1","52.9","16.8","63.0","68.0","100.50","57.5"
"IND","IND @ CHA","03/06/2017","L","48","94.6","108.7","-14.1","78.4","1.81","22.5","17.8","69.8","45.9","17.2","53.1","53.4","92.50","44.6"
"CHA","CHA vs. IND","03/06/2017","W","48","108.7","94.6","14.1","60.0","1.75","16.3","30.2","82.2","54.1","13.0","47.1","52.5","92.50","55.4"
"NYK","NYK @ ORL","03/06/2017","W","48","120.2","111.7","8.5","65.0","2.89","19.3","31.9","68.0","50.5","9.6","50.0","57.5","94.00","56.3"
"ATL","ATL vs. GSW","03/06/2017","L","48","109.9","119.0","-9.1","50.0","1.00","14.0","36.7","72.0","54.5","18.8","54.3","58.0","100.50","43.0"
"CHI","CHI @ DET","03/06/2017","L","48","100.0","114.7","-14.7","61.8","2.10","16.8","18.0","69.4","43.4","10.5","45.8","51.5","95.00","41.0"
"NOP","NOP @ UTA","03/06/2017","L","48","87.4","92.6","-5.3","53.3","0.80","12.4","36.4","72.0","53.3","21.1","41.7","45.1","95.00","46.0"
"SAC","SAC @ DEN","03/06/2017","L","48","101.1","113.7","-12.6","55.6","1.25","15.6","29.2","73.2","49.4","16.8","47.0","52.0","95.00","42.3"
"UTA","UTA vs. NOP","03/06/2017","W","48","92.6","87.4","5.3","48.5","0.84","12.9","28.0","63.6","46.7","20.0","46.9","50.2","95.00","54.0"
"SAS","SAS vs. HOU","03/06/2017","W","48","113.1","112.2","0.9","60.0","2.40","17.8","26.0","83.3","54.1","10.1","51.7","57.1","98.50","55.1"
"BOS","BOS @ LAC","03/06/2017","L","48","103.0","117.2","-14.1","64.7","2.00","17.1","17.6","75.6","43.5","11.1","47.0","53.3","99.00","41.1"
"MIA","MIA @ CLE","03/06/2017","W","48","110.4","103.2","7.3","59.0","2.88","17.7","20.8","68.8","43.6","8.3","51.6","54.5","95.50","53.3"
"GSW","GSW @ ATL","03/06/2017","W","48","119.0","109.9","9.1","80.5","2.06","22.4","28.0","63.3","45.5","16.0","58.6","61.5","100.50","57.0"
